0,0,2,1,2,3,2,3,1,2,0,1,3,0,3,2,0,2,1,0,3,2,0,3,1,11
0,0,2,2,3,1,0,2,3,2,1,0,0,2,3,1,0,0,3,3,0,1,2,3,3,17
0,0,2,2,3,1,0,2,0,3,3,1,1,0,1,2,1,1,0,1,3,0,0,2,2,15
0,0,2,2,3,1,0,2,2,0,0,3,2,1,2,0,2,3,1,0,1,3,3,0,1,16
0,0,2,3,1,2,3,0,1,3,2,3,2,3,3,3,0,1,2,1,2,3,2,0,3,13
0,0,2,3,1,2,3,0,3,0,3,0,3,1,0,0,1,2,0,2,3,1,0,1,0,14
0,0,2,3,1,2,3,0,0,1,0,2,1,2,2,1,3,0,1,3,1,2,1,2,1,12
0,1,1,0,0,0,2,2,0,0,2,2,1,1,3,3,3,3,3,1,1,1,0,0,2,4
0,1,1,0,0,0,2,2,1,1,0,0,2,2,1,0,0,2,2,3,3,3,3,3,3,5
0,1,1,0,0,0,2,2,3,3,3,3,3,3,0,2,2,1,1,0,0,0,2,2,1,3
0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
0,1,1,1,1,1,1,1,2,2,0,0,3,3,3,2,2,0,0,2,2,2,0,0,3,1
0,1,1,1,1,1,1,1,3,3,2,2,0,0,2,0,0,3,3,3,3,3,2,2,0,2
0,1,1,3,3,3,0,0,0,0,1,1,3,3,2,2,2,2,2,1,1,1,3,3,0,8
0,1,1,3,3,3,0,0,1,1,3,3,0,0,1,3,3,0,0,2,2,2,2,2,2,7
0,1,1,3,3,3,0,0,2,2,2,2,2,2,0,1,1,3,3,0,0,0,1,1,3,6
0,2,3,0,2,1,1,0,1,3,3,0,1,2,0,2,3,3,0,2,0,3,3,1,1,31
0,2,3,0,2,1,1,0,3,0,0,2,2,3,1,3,1,0,2,0,3,2,1,0,0,32
0,2,3,0,2,1,1,0,0,1,2,3,3,1,2,1,2,2,3,3,2,0,0,3,2,30
0,2,3,1,0,2,0,3,2,1,3,2,0,3,3,0,1,0,1,0,1,3,0,2,3,28
0,2,3,1,0,2,0,3,0,2,1,3,2,0,2,3,0,2,0,3,0,1,3,0,2,27
0,2,3,1,0,2,0,3,1,0,2,1,3,2,0,1,3,1,2,1,3,0,2,3,1,29
0,2,3,2,1,0,3,1,3,2,3,1,2,1,3,3,2,1,3,2,1,0,1,3,0,35
0,2,3,2,1,0,3,1,0,3,0,3,0,2,0,0,3,2,1,0,2,1,2,1,2,34
0,2,3,2,1,0,3,1,2,0,1,0,1,0,1,2,0,3,2,1,0,2,3,2,3,33
0,3,0,0,3,2,2,1,2,3,0,1,1,3,3,1,3,2,0,0,2,1,1,3,3,19
0,3,0,0,3,2,2,1,3,1,1,2,3,0,0,3,0,0,1,2,1,0,3,2,2,18
0,3,0,0,3,2,2,1,1,2,2,0,0,1,2,0,1,1,2,1,0,2,2,1,0,20
0,3,0,2,0,3,1,3,3,2,0,3,1,0,1,2,3,2,3,1,2,3,1,2,0,25
0,3,0,2,0,3,1,3,0,3,1,0,2,1,0,1,2,0,2,3,1,2,0,1,3,24
0,3,0,2,0,3,1,3,2,0,3,1,0,2,2,3,1,3,0,2,3,1,2,0,1,26
0,3,0,3,2,0,3,2,2,1,2,1,2,0,3,0,2,1,0,0,3,2,3,1,2,21
0,3,0,3,2,0,3,2,0,2,3,2,3,2,1,1,0,3,1,2,0,3,0,3,0,23
0,3,0,3,2,0,3,2,1,0,1,3,0,3,2,2,1,0,3,3,2,0,1,0,1,22
1,0,3,0,1,3,0,1,2,3,2,0,3,0,1,1,2,3,0,0,1,3,2,3,2,22
1,0,3,0,1,3,0,1,3,1,0,1,0,1,2,2,3,0,2,1,3,0,3,0,3,23
1,0,3,0,1,3,0,1,1,2,1,2,1,3,0,3,1,2,3,3,0,1,0,2,1,21
1,0,3,1,3,0,2,0,1,3,0,2,3,1,1,0,2,0,3,1,0,2,1,3,2,26
1,0,3,1,3,0,2,0,3,0,2,3,1,2,3,2,1,3,1,0,2,1,3,2,0,24
1,0,3,1,3,0,2,0,0,1,3,0,2,3,2,1,0,1,0,2,1,0,2,1,3,25
1,0,3,3,0,1,1,2,2,1,1,3,3,2,1,3,2,2,1,2,3,1,1,2,3,20
1,0,3,3,0,1,1,2,0,2,2,1,0,3,3,0,3,3,2,1,2,3,0,1,1,18
1,0,3,3,0,1,1,2,1,0,3,2,2,0,0,2,0,1,3,3,1,2,2,0,0,19
1,1,0,1,2,3,0,2,1,3,2,3,2,3,2,1,3,0,1,2,3,1,0,1,0,33
1,1,0,1,2,3,0,2,3,0,3,0,3,1,3,3,0,1,2,3,1,2,1,2,1,34
1,1,0,1,2,3,0,2,0,1,0,2,1,2,0,0,1,2,0,1,2,3,2,0,3,35
1,1,0,2,3,1,3,0,2,3,1,2,0,1,3,2,0,2,1,2,0,3,1,0,2,29
1,1,0,2,3,1,3,0,3,1,2,0,1,3,1,0,3,1,3,0,3,2,0,3,1,27
1,1,0,2,3,1,3,0,1,2,0,1,3,0,0,3,2,3,2,3,2,0,3,1,0,28
1,1,0,3,1,2,2,3,3,2,1,0,0,2,1,2,1,1,0,0,1,3,3,0,1,30
1,1,0,3,1,2,2,3,0,3,3,1,1,0,2,0,2,3,1,3,0,1,2,3,3,32
1,1,0,3,1,2,2,3,2,0,0,3,2,1,3,1,0,0,3,1,3,0,0,2,2,31
1,2,2,0,0,0,3,3,1,1,1,1,1,1,3,2,2,0,0,3,3,3,2,2,0,6
1,2,2,0,0,0,3,3,2,2,0,0,3,3,2,0,0,3,3,1,1,1,1,1,1,7
1,2,2,0,0,0,3,3,3,3,2,2,0,0,1,1,1,1,1,2,2,2,0,0,3,8
1,2,2,2,2,2,2,2,0,0,1,1,3,3,1,3,3,0,0,0,0,0,1,1,3,2
1,2,2,2,2,2,2,2,1,1,3,3,0,0,0,1,1,3,3,1,1,1,3,3,0,1
1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0
1,2,2,3,3,3,1,1,0,0,0,0,0,0,3,1,1,2,2,3,3,3,1,1,2,3
1,2,2,3,3,3,1,1,2,2,3,3,1,1,2,3,3,1,1,0,0,0,0,0,0,5
1,2,2,3,3,3,1,1,3,3,1,1,2,2,0,0,0,0,0,2,2,2,3,3,1,4
1,3,1,0,2,1,0,3,3,2,3,1,2,1,1,2,0,3,2,0,2,1,2,1,2,12
1,3,1,0,2,1,0,3,0,3,0,3,0,2,3,3,2,1,3,1,0,2,3,2,3,14
1,3,1,0,2,1,0,3,2,0,1,0,1,0,0,0,3,2,1,2,1,0,1,3,0,13
1,3,1,1,0,2,3,1,1,3,3,0,1,2,1,3,1,0,2,3,2,0,0,3,2,16
1,3,1,1,0,2,3,1,3,0,0,2,2,3,2,1,2,2,3,2,0,3,3,1,1,15
1,3,1,1,0,2,3,1,0,1,2,3,3,1,0,2,3,3,0,0,3,2,1,0,0,17
1,3,1,2,1,0,1,0,2,1,3,2,0,3,0,1,3,1,2,3,0,1,3,0,2,11
1,3,1,2,1,0,1,0,0,2,1,3,2,0,3,0,1,0,1,1,3,0,2,3,1,10
1,3,1,2,1,0,1,0,1,0,2,1,3,2,2,3,0,2,0,0,1,3,0,2,3,9
1,0,1,0,3,2,1,3,2,1,2,1,2,0,2,2,1,0,3,2,0,3,0,3,0,34
1,0,1,0,3,2,1,3,0,2,3,2,3,2,3,0,2,1,0,3,2,0,1,0,1,33
1,0,1,0,3,2,1,3,1,0,1,3,0,3,1,1,0,3,1,0,3,2,3,1,2,35
1,0,1,2,0,3,3,2,2,3,0,1,1,3,0,3,0,0,1,1,0,2,2,1,0,30
1,0,1,2,0,3,3,2,3,1,1,2,3,0,2,0,1,1,2,0,2,1,1,3,3,31
1,0,1,2,0,3,3,2,1,2,2,0,0,1,3,1,3,2,0,2,1,0,3,2,2,32
1,0,1,3,2,0,2,1,3,2,0,3,1,0,2,3,1,3,0,3,1,2,0,1,3,29
1,0,1,3,2,0,2,1,0,3,1,0,2,1,1,2,3,2,3,2,3,1,2,0,1,28
1,0,1,3,2,0,2,1,2,0,3,1,0,2,0,1,2,0,2,1,2,3,1,2,0,27
1,1,2,0,2,1,3,1,2,1,3,2,0,3,2,3,0,2,0,1,3,0,2,3,1,24
1,1,2,0,2,1,3,1,0,2,1,3,2,0,0,1,3,1,2,0,1,3,0,2,3,26
1,1,2,0,2,1,3,1,1,0,2,1,3,2,3,0,1,0,1,3,0,1,3,0,2,25
1,1,2,1,0,2,1,0,3,2,3,1,2,1,0,0,3,2,1,1,0,2,3,2,3,22
1,1,2,1,0,2,1,0,0,3,0,3,0,2,1,2,0,3,2,2,1,0,1,3,0,21
1,1,2,1,0,2,1,0,2,0,1,0,1,0,3,3,2,1,3,0,2,1,2,1,2,23
1,1,2,2,1,0,0,3,1,3,3,0,1,2,2,1,2,2,3,0,3,2,1,0,0,18
1,1,2,2,1,0,0,3,3,0,0,2,2,3,0,2,3,3,0,3,2,0,0,3,2,20
1,1,2,2,1,0,0,3,0,1,2,3,3,1,1,3,1,0,2,2,0,3,3,1,1,19
1,2,0,0,1,3,2,0,2,1,1,3,3,2,3,0,3,3,2,3,1,2,2,0,0,15
1,2,0,0,1,3,2,0,0,2,2,1,0,3,0,2,0,1,3,2,3,1,1,2,3,16
1,2,0,0,1,3,2,0,1,0,3,2,2,0,1,3,2,2,1,1,2,3,0,1,1,17
1,2,0,1,3,0,1,2,2,3,2,0,3,0,0,3,1,2,3,1,3,0,3,0,3,12
1,2,0,1,3,0,1,2,3,1,0,1,0,1,1,1,2,3,0,3,0,1,0,2,1,13
1,2,0,1,3,0,1,2,1,2,1,2,1,3,2,2,3,0,2,0,1,3,2,3,2,14
1,2,0,3,0,1,0,1,1,3,0,2,3,1,2,1,0,1,0,0,2,1,3,2,0,10
1,2,0,3,0,1,0,1,3,0,2,3,1,2,1,0,2,0,3,2,1,0,2,1,3,11
1,2,0,3,0,1,0,1,0,1,3,0,2,3,3,2,1,3,1,1,0,2,1,3,2,9
1,3,3,1,1,1,2,2,0,0,0,0,0,0,2,3,3,1,1,2,2,2,3,3,1,6
1,3,3,1,1,1,2,2,2,2,3,3,1,1,0,0,0,0,0,3,3,3,1,1,2,8
1,3,3,1,1,1,2,2,3,3,1,1,2,2,3,1,1,2,2,0,0,0,0,0,0,7
1,3,3,2,2,2,0,0,1,1,1,1,1,1,2,0,0,3,3,2,2,2,0,0,3,3
1,3,3,2,2,2,0,0,2,2,0,0,3,3,1,1,1,1,1,3,3,3,2,2,0,4
1,3,3,2,2,2,0,0,3,3,2,2,0,0,3,2,2,0,0,1,1,1,1,1,1,5
1,3,3,3,3,3,3,3,0,0,2,2,1,1,1,0,0,2,2,0,0,0,2,2,1,1
1,3,3,3,3,3,3,3,1,1,0,0,2,2,0,2,2,1,1,1,1,1,0,0,2,2
1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0
