0,2,2,0,2,0,2,0,1,2,1,1,2,1,2,1,2,0,1,0,0,1,0,1,0,1,2,41
0,2,2,1,1,0,1,1,1,0,2,2,1,1,0,1,1,1,0,2,2,1,1,0,1,1,1,42
0,2,2,1,1,0,1,1,1,1,0,0,2,2,1,2,2,2,2,1,1,0,0,2,0,0,0,43
0,2,2,1,1,0,1,1,1,2,1,1,0,0,2,0,0,0,1,0,0,2,2,1,2,2,2,44
1,0,0,1,0,1,0,1,2,0,2,2,0,2,0,2,0,1,2,1,1,2,1,2,1,2,0,41
1,0,0,1,0,1,0,1,2,1,0,0,1,0,1,0,1,2,1,0,0,1,0,1,0,1,2,39
1,0,0,1,0,1,0,1,2,2,1,1,2,1,2,1,2,0,0,2,2,0,2,0,2,0,1,40
1,0,0,2,2,1,2,2,2,0,2,2,1,1,0,1,1,1,2,1,1,0,0,2,0,0,0,44
1,0,0,2,2,1,2,2,2,1,0,0,2,2,1,2,2,2,1,0,0,2,2,1,2,2,2,42
1,0,0,2,2,1,2,2,2,2,1,1,0,0,2,0,0,0,0,2,2,1,1,0,1,1,1,43
1,0,1,0,1,2,2,1,0,0,2,0,2,0,1,1,0,2,2,1,2,1,2,0,0,2,1,31
1,0,1,0,1,2,2,1,0,1,0,1,0,1,2,2,1,0,1,0,1,0,1,2,2,1,0,32
1,0,1,0,1,2,2,1,0,2,1,2,1,2,0,0,2,1,0,2,0,2,0,1,1,0,2,30
1,0,2,1,2,2,1,0,0,0,2,1,0,1,1,0,2,2,2,1,0,2,0,0,2,1,1,33
1,0,2,1,2,2,1,0,0,1,0,2,1,2,2,1,0,0,1,0,2,1,2,2,1,0,0,34
1,0,2,1,2,2,1,0,0,2,1,0,2,0,0,2,1,1,0,2,1,0,1,1,0,2,2,35
1,0,2,2,2,0,0,1,0,0,2,1,1,1,2,2,0,2,2,1,0,0,0,1,1,2,1,36
1,0,2,2,2,0,0,1,0,1,0,2,2,2,0,0,1,0,1,0,2,2,2,0,0,1,0,37
1,0,2,2,2,0,0,1,0,2,1,0,0,0,1,1,2,1,0,2,1,1,1,2,2,0,2,38
1,1,0,1,1,0,2,0,2,0,0,2,0,0,2,1,2,1,2,2,1,2,2,1,0,1,0,12
1,1,0,1,1,0,2,0,2,1,1,0,1,1,0,2,0,2,1,1,0,1,1,0,2,0,2,13
1,1,0,1,1,0,2,0,2,2,2,1,2,2,1,0,1,0,0,0,2,0,0,2,1,2,1,14
1,1,1,0,2,1,2,0,1,0,0,0,2,1,0,1,2,0,2,2,2,1,0,2,0,1,2,5
1,1,1,0,2,1,2,0,1,1,1,1,0,2,1,2,0,1,1,1,1,0,2,1,2,0,1,3
1,1,1,0,2,1,2,0,1,2,2,2,1,0,2,0,1,2,0,0,0,2,1,0,1,2,0,4
1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,1
1,1,2,0,1,0,0,2,2,0,0,1,2,0,2,2,1,1,2,2,0,1,2,1,1,0,0,11
1,1,2,0,1,0,0,2,2,1,1,2,0,1,0,0,2,2,1,1,2,0,1,0,0,2,2,9
1,1,2,0,1,0,0,2,2,2,2,0,1,2,1,1,0,0,0,0,1,2,0,2,2,1,1,10
1,1,2,2,0,2,1,0,2,0,0,1,1,2,1,0,2,1,2,2,0,0,1,0,2,1,0,6
1,1,2,2,0,2,1,0,2,1,1,2,2,0,2,1,0,2,1,1,2,2,0,2,1,0,2,7
1,1,2,2,0,2,1,0,2,2,2,0,0,1,0,2,1,0,0,0,1,1,2,1,0,2,1,8
1,2,0,0,2,2,1,1,1,0,1,2,2,1,1,0,0,0,2,0,1,1,0,0,2,2,2,28
1,2,0,0,2,2,1,1,1,1,2,0,0,2,2,1,1,1,1,2,0,0,2,2,1,1,1,27
1,2,0,0,2,2,1,1,1,2,0,1,1,0,0,2,2,2,0,1,2,2,1,1,0,0,0,29
1,2,0,2,1,2,0,2,1,0,1,2,1,0,1,2,1,0,2,0,1,0,2,0,1,0,2,25
1,2,0,2,1,2,0,2,1,1,2,0,2,1,2,0,2,1,1,2,0,2,1,2,0,2,1,26
1,2,0,2,1,2,0,2,1,2,0,1,0,2,0,1,0,2,0,1,2,1,0,1,2,1,0,24
1,2,1,1,0,0,1,2,0,0,1,0,0,2,2,0,1,2,2,0,2,2,1,1,2,0,1,15
1,2,1,1,0,0,1,2,0,1,2,1,1,0,0,1,2,0,1,2,1,1,0,0,1,2,0,17
1,2,1,1,0,0,1,2,0,2,0,2,2,1,1,2,0,1,0,1,0,0,2,2,0,1,2,16
1,2,1,2,0,0,0,0,1,0,1,0,1,2,2,2,2,0,2,0,2,0,1,1,1,1,2,19
1,2,1,2,0,0,0,0,1,1,2,1,2,0,0,0,0,1,1,2,1,2,0,0,0,0,1,20
1,2,1,2,0,0,0,0,1,2,0,2,0,1,1,1,1,2,0,1,0,1,2,2,2,2,0,18
1,2,2,0,0,1,2,2,0,0,1,1,2,2,0,1,1,2,2,0,0,1,1,2,0,0,1,23
1,2,2,0,0,1,2,2,0,1,2,2,0,0,1,2,2,0,1,2,2,0,0,1,2,2,0,21
1,2,2,0,0,1,2,2,0,2,0,0,1,1,2,0,0,1,0,1,1,2,2,0,1,1,2,22
2,0,0,1,1,2,0,0,1,0,1,1,2,2,0,1,1,2,1,2,2,0,0,1,2,2,0,22
2,0,0,1,1,2,0,0,1,1,2,2,0,0,1,2,2,0,0,1,1,2,2,0,1,1,2,23
2,0,0,1,1,2,0,0,1,2,0,0,1,1,2,0,0,1,2,0,0,1,1,2,0,0,1,21
2,0,1,0,2,0,1,0,2,0,1,2,1,0,1,2,1,0,1,2,0,2,1,2,0,2,1,24
2,0,1,0,2,0,1,0,2,1,2,0,2,1,2,0,2,1,0,1,2,1,0,1,2,1,0,25
2,0,1,0,2,0,1,0,2,2,0,1,0,2,0,1,0,2,2,0,1,0,2,0,1,0,2,26
2,0,1,1,0,0,2,2,2,0,1,2,2,1,1,0,0,0,1,2,0,0,2,2,1,1,1,29
2,0,1,1,0,0,2,2,2,1,2,0,0,2,2,1,1,1,0,1,2,2,1,1,0,0,0,28
2,0,1,1,0,0,2,2,2,2,0,1,1,0,0,2,2,2,2,0,1,1,0,0,2,2,2,27
2,0,2,0,1,1,1,1,2,0,1,0,1,2,2,2,2,0,1,2,1,2,0,0,0,0,1,18
2,0,2,0,1,1,1,1,2,1,2,1,2,0,0,0,0,1,0,1,0,1,2,2,2,2,0,19
2,0,2,0,1,1,1,1,2,2,0,2,0,1,1,1,1,2,2,0,2,0,1,1,1,1,2,20
2,0,2,2,1,1,2,0,1,0,1,0,0,2,2,0,1,2,1,2,1,1,0,0,1,2,0,16
2,0,2,2,1,1,2,0,1,1,2,1,1,0,0,1,2,0,0,1,0,0,2,2,0,1,2,15
2,0,2,2,1,1,2,0,1,2,0,2,2,1,1,2,0,1,2,0,2,2,1,1,2,0,1,17
2,1,0,0,0,1,1,2,1,0,2,1,1,1,2,2,0,2,1,0,2,2,2,0,0,1,0,38
2,1,0,0,0,1,1,2,1,1,0,2,2,2,0,0,1,0,0,2,1,1,1,2,2,0,2,36
2,1,0,0,0,1,1,2,1,2,1,0,0,0,1,1,2,1,2,1,0,0,0,1,1,2,1,37
2,1,0,2,0,0,2,1,1,0,2,1,0,1,1,0,2,2,1,0,2,1,2,2,1,0,0,35
2,1,0,2,0,0,2,1,1,1,0,2,1,2,2,1,0,0,0,2,1,0,1,1,0,2,2,33
2,1,0,2,0,0,2,1,1,2,1,0,2,0,0,2,1,1,2,1,0,2,0,0,2,1,1,34
2,1,1,0,0,2,0,0,0,0,2,2,1,1,0,1,1,1,1,0,0,2,2,1,2,2,2,43
2,1,1,0,0,2,0,0,0,1,0,0,2,2,1,2,2,2,0,2,2,1,1,0,1,1,1,44
2,1,1,0,0,2,0,0,0,2,1,1,0,0,2,0,0,0,2,1,1,0,0,2,0,0,0,42
2,1,1,2,1,2,1,2,0,0,2,2,0,2,0,2,0,1,1,0,0,1,0,1,0,1,2,40
2,1,1,2,1,2,1,2,0,1,0,0,1,0,1,0,1,2,0,2,2,0,2,0,2,0,1,41
2,1,1,2,1,2,1,2,0,2,1,1,2,1,2,1,2,0,2,1,1,2,1,2,1,2,0,39
2,1,2,1,2,0,0,2,1,0,2,0,2,0,1,1,0,2,1,0,1,0,1,2,2,1,0,30
2,1,2,1,2,0,0,2,1,1,0,1,0,1,2,2,1,0,0,2,0,2,0,1,1,0,2,31
2,1,2,1,2,0,0,2,1,2,1,2,1,2,0,0,2,1,2,1,2,1,2,0,0,2,1,32
2,2,0,0,1,0,2,1,0,0,0,1,1,2,1,0,2,1,1,1,2,2,0,2,1,0,2,8
2,2,0,0,1,0,2,1,0,1,1,2,2,0,2,1,0,2,0,0,1,1,2,1,0,2,1,6
2,2,0,0,1,0,2,1,0,2,2,0,0,1,0,2,1,0,2,2,0,0,1,0,2,1,0,7
2,2,0,1,2,1,1,0,0,0,0,1,2,0,2,2,1,1,1,1,2,0,1,0,0,2,2,10
2,2,0,1,2,1,1,0,0,1,1,2,0,1,0,0,2,2,0,0,1,2,0,2,2,1,1,11
2,2,0,1,2,1,1,0,0,2,2,0,1,2,1,1,0,0,2,2,0,1,2,1,1,0,0,9
2,2,1,2,2,1,0,1,0,0,0,2,0,0,2,1,2,1,1,1,0,1,1,0,2,0,2,14
2,2,1,2,2,1,0,1,0,1,1,0,1,1,0,2,0,2,0,0,2,0,0,2,1,2,1,12
2,2,1,2,2,1,0,1,0,2,2,1,2,2,1,0,1,0,2,2,1,2,2,1,0,1,0,13
2,2,2,1,0,2,0,1,2,0,0,0,2,1,0,1,2,0,1,1,1,0,2,1,2,0,1,4
2,2,2,1,0,2,0,1,2,1,1,1,0,2,1,2,0,1,0,0,0,2,1,0,1,2,0,5
2,2,2,1,0,2,0,1,2,2,2,2,1,0,2,0,1,2,2,2,2,1,0,2,0,1,2,3
2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,2
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0
