0,1,3,3,2,0,1,2,3,3,1,2,2,1,0,0,1,3,0,3,2,1,3,0,0,2,1,0,2,1,1,2,3,3,2,0,15
0,2,1,1,2,3,3,2,0,0,3,2,1,3,0,0,2,1,2,3,1,1,0,2,3,0,1,1,3,0,0,3,2,2,3,1,19
0,2,1,1,2,3,3,2,0,2,0,3,3,0,1,1,0,2,3,1,2,2,1,0,0,1,3,0,1,3,3,2,0,1,2,3,20
0,2,1,1,2,3,3,2,0,3,2,0,0,1,3,2,1,0,1,2,3,0,2,1,1,3,0,3,0,1,2,0,3,3,1,2,18
0,2,1,2,3,1,2,0,3,0,1,3,2,0,3,2,3,1,0,3,2,3,0,1,2,1,0,3,1,2,1,0,2,1,3,0,23
0,2,1,2,3,1,2,0,3,1,3,0,3,2,0,3,1,2,2,0,3,0,1,3,0,2,1,1,2,3,2,1,0,3,0,1,21
0,2,1,2,3,1,2,0,3,3,0,1,0,3,2,1,2,3,3,2,0,1,3,0,1,0,2,2,3,1,0,2,1,0,1,3,22
0,2,1,3,1,2,0,3,2,1,2,3,1,0,2,0,1,3,0,1,3,0,3,2,3,1,2,0,3,2,0,1,3,1,0,2,25
0,2,1,3,1,2,0,3,2,2,3,1,2,1,0,1,3,0,3,0,1,3,2,0,2,3,1,3,2,0,3,0,1,0,2,1,26
0,2,1,3,1,2,0,3,2,3,1,2,0,2,1,3,0,1,1,3,0,2,0,3,1,2,3,2,0,3,1,3,0,2,1,0,24
0,3,2,0,1,3,1,0,2,0,1,3,0,3,2,3,1,2,3,1,2,0,2,1,3,0,1,2,1,0,2,3,1,3,2,0,27
0,3,2,0,1,3,1,0,2,1,3,0,2,0,3,1,2,3,2,3,1,2,1,0,1,3,0,1,0,2,1,2,3,2,0,3,28
0,3,2,0,1,3,1,0,2,3,0,1,3,2,0,2,3,1,1,2,3,1,0,2,0,1,3,0,2,1,3,1,2,0,3,2,29
0,3,2,1,3,0,0,2,1,0,2,1,1,2,3,3,2,0,0,1,3,3,2,0,1,2,3,1,2,3,0,2,1,1,3,0,32
0,3,2,1,3,0,0,2,1,1,0,2,2,3,1,0,3,2,1,3,0,0,3,2,2,3,1,3,1,2,2,1,0,0,1,3,31
0,3,2,1,3,0,0,2,1,2,1,0,3,1,2,2,0,3,3,0,1,2,0,3,3,1,2,2,3,1,1,0,2,3,0,1,30
0,3,2,3,0,1,2,1,0,1,2,3,2,1,0,3,0,1,2,1,0,1,2,3,0,3,2,3,0,1,0,3,2,1,2,3,35
0,3,2,3,0,1,2,1,0,2,3,1,0,2,1,0,1,3,0,2,1,2,3,1,2,0,3,0,1,3,2,0,3,2,3,1,33
0,3,2,3,0,1,2,1,0,3,1,2,1,0,2,1,3,0,1,0,2,3,1,2,3,2,0,1,3,0,3,2,0,3,1,2,34
1,0,2,1,2,3,2,0,3,1,2,3,1,0,2,0,1,3,1,3,0,2,0,3,1,2,3,3,2,0,3,0,1,0,2,1,9
1,0,2,1,2,3,2,0,3,2,3,1,2,1,0,1,3,0,0,1,3,0,3,2,3,1,2,2,0,3,1,3,0,2,1,0,10
1,0,2,1,2,3,2,0,3,3,1,2,0,2,1,3,0,1,3,0,1,3,2,0,2,3,1,0,3,2,0,1,3,1,0,2,11
1,0,2,2,3,1,0,3,2,0,3,2,1,3,0,0,2,1,3,1,2,2,1,0,0,1,3,3,0,1,2,0,3,3,1,2,17
1,0,2,2,3,1,0,3,2,2,0,3,3,0,1,1,0,2,1,2,3,0,2,1,1,3,0,1,3,0,0,3,2,2,3,1,15
1,0,2,2,3,1,0,3,2,3,2,0,0,1,3,2,1,0,2,3,1,1,0,2,3,0,1,0,1,3,3,2,0,1,2,3,16
1,0,2,3,1,2,3,2,0,0,1,3,2,0,3,2,3,1,3,2,0,1,3,0,1,0,2,1,2,3,2,1,0,3,0,1,13
1,0,2,3,1,2,3,2,0,1,3,0,3,2,0,3,1,2,0,3,2,3,0,1,2,1,0,2,3,1,0,2,1,0,1,3,14
1,0,2,3,1,2,3,2,0,3,0,1,0,3,2,1,2,3,2,0,3,0,1,3,0,2,1,3,1,2,1,0,2,1,3,0,12
1,1,1,0,0,0,2,2,2,0,0,0,2,2,2,1,1,1,3,3,3,3,3,3,3,3,3,1,1,1,0,0,0,2,2,2,4
1,1,1,0,0,0,2,2,2,1,1,1,0,0,0,2,2,2,1,1,1,0,0,0,2,2,2,3,3,3,3,3,3,3,3,3,5
1,1,1,0,0,0,2,2,2,3,3,3,3,3,3,3,3,3,0,0,0,2,2,2,1,1,1,0,0,0,2,2,2,1,1,1,3
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
1,1,1,1,1,1,1,1,1,2,2,2,0,0,0,3,3,3,3,3,3,2,2,2,0,0,0,2,2,2,0,0,0,3,3,3,1
1,1,1,1,1,1,1,1,1,3,3,3,2,2,2,0,0,0,2,2,2,0,0,0,3,3,3,3,3,3,2,2,2,0,0,0,2
1,1,1,3,3,3,0,0,0,0,0,0,1,1,1,3,3,3,2,2,2,2,2,2,2,2,2,1,1,1,3,3,3,0,0,0,8
1,1,1,3,3,3,0,0,0,1,1,1,3,3,3,0,0,0,1,1,1,3,3,3,0,0,0,2,2,2,2,2,2,2,2,2,7
1,1,1,3,3,3,0,0,0,2,2,2,2,2,2,2,2,2,0,0,0,1,1,1,3,3,3,0,0,0,1,1,1,3,3,3,6
1,2,3,0,2,1,1,3,0,0,1,3,3,2,0,1,2,3,0,2,1,1,2,3,3,2,0,2,0,3,3,0,1,1,0,2,31
1,2,3,0,2,1,1,3,0,1,3,0,0,3,2,2,3,1,1,0,2,2,3,1,0,3,2,0,3,2,1,3,0,0,2,1,32
1,2,3,0,2,1,1,3,0,3,0,1,2,0,3,3,1,2,2,1,0,3,1,2,2,0,3,3,2,0,0,1,3,2,1,0,30
1,2,3,1,0,2,0,1,3,0,2,1,3,1,2,0,3,2,3,2,0,3,0,1,0,2,1,0,1,3,0,3,2,3,1,2,28
1,2,3,1,0,2,0,1,3,1,0,2,1,2,3,2,0,3,2,0,3,1,3,0,2,1,0,3,0,1,3,2,0,2,3,1,27
1,2,3,1,0,2,0,1,3,2,1,0,2,3,1,3,2,0,0,3,2,0,1,3,1,0,2,1,3,0,2,0,3,1,2,3,29
1,2,3,2,1,0,3,0,1,0,3,2,3,0,1,2,1,0,3,0,1,0,3,2,1,2,3,2,1,0,1,2,3,0,3,2,35
1,2,3,2,1,0,3,0,1,2,0,3,0,1,3,0,2,1,0,1,3,2,0,3,2,3,1,0,2,1,2,3,1,2,0,3,34
1,2,3,2,1,0,3,0,1,3,2,0,1,3,0,1,0,2,1,3,0,3,2,0,3,1,2,1,0,2,3,1,2,3,2,0,33
1,3,0,0,3,2,2,3,1,1,2,3,0,2,1,1,3,0,3,2,0,0,1,3,2,1,0,0,2,1,1,2,3,3,2,0,19
1,3,0,0,3,2,2,3,1,2,3,1,1,0,2,3,0,1,0,3,2,1,3,0,0,2,1,2,1,0,3,1,2,2,0,3,18
1,3,0,0,3,2,2,3,1,3,1,2,2,1,0,0,1,3,2,0,3,3,0,1,1,0,2,1,0,2,2,3,1,0,3,2,20
1,3,0,2,0,3,1,2,3,0,3,2,0,1,3,1,0,2,1,0,2,1,2,3,2,0,3,1,2,3,1,0,2,0,1,3,25
1,3,0,2,0,3,1,2,3,2,0,3,1,3,0,2,1,0,0,2,1,3,1,2,0,3,2,3,1,2,0,2,1,3,0,1,24
1,3,0,2,0,3,1,2,3,3,2,0,3,0,1,0,2,1,2,1,0,2,3,1,3,2,0,2,3,1,2,1,0,1,3,0,26
1,3,0,3,2,0,3,1,2,0,2,1,2,3,1,2,0,3,3,1,2,1,0,2,1,3,0,0,3,2,3,0,1,2,1,0,21
1,3,0,3,2,0,3,1,2,1,0,2,3,1,2,3,2,0,1,2,3,2,1,0,3,0,1,2,0,3,0,1,3,0,2,1,23
1,3,0,3,2,0,3,1,2,2,1,0,1,2,3,0,3,2,2,3,1,0,2,1,0,1,3,3,2,0,1,3,0,1,0,2,22
2,0,3,0,1,3,0,2,1,1,2,3,2,1,0,3,0,1,1,0,2,3,1,2,3,2,0,0,1,3,2,0,3,2,3,1,22
2,0,3,0,1,3,0,2,1,2,3,1,0,2,1,0,1,3,2,1,0,1,2,3,0,3,2,1,3,0,3,2,0,3,1,2,23
2,0,3,0,1,3,0,2,1,3,1,2,1,0,2,1,3,0,0,2,1,2,3,1,2,0,3,3,0,1,0,3,2,1,2,3,21
2,0,3,1,3,0,2,1,0,0,1,3,0,3,2,3,1,2,1,2,3,1,0,2,0,1,3,1,0,2,1,2,3,2,0,3,26
2,0,3,1,3,0,2,1,0,1,3,0,2,0,3,1,2,3,3,1,2,0,2,1,3,0,1,0,2,1,3,1,2,0,3,2,24
2,0,3,1,3,0,2,1,0,3,0,1,3,2,0,2,3,1,2,3,1,2,1,0,1,3,0,2,1,0,2,3,1,3,2,0,25
2,0,3,3,0,1,1,0,2,0,2,1,1,2,3,3,2,0,1,3,0,0,3,2,2,3,1,2,3,1,1,0,2,3,0,1,20
2,0,3,3,0,1,1,0,2,1,0,2,2,3,1,0,3,2,3,0,1,2,0,3,3,1,2,1,2,3,0,2,1,1,3,0,18
2,0,3,3,0,1,1,0,2,2,1,0,3,1,2,2,0,3,0,1,3,3,2,0,1,2,3,3,1,2,2,1,0,0,1,3,19
2,1,0,1,2,3,0,3,2,0,1,3,2,0,3,2,3,1,2,0,3,0,1,3,0,2,1,2,3,1,0,2,1,0,1,3,33
2,1,0,1,2,3,0,3,2,1,3,0,3,2,0,3,1,2,3,2,0,1,3,0,1,0,2,3,1,2,1,0,2,1,3,0,34
2,1,0,1,2,3,0,3,2,3,0,1,0,3,2,1,2,3,0,3,2,3,0,1,2,1,0,1,2,3,2,1,0,3,0,1,35
2,1,0,2,3,1,3,2,0,1,2,3,1,0,2,0,1,3,3,0,1,3,2,0,2,3,1,2,0,3,1,3,0,2,1,0,29
2,1,0,2,3,1,3,2,0,2,3,1,2,1,0,1,3,0,1,3,0,2,0,3,1,2,3,0,3,2,0,1,3,1,0,2,27
2,1,0,2,3,1,3,2,0,3,1,2,0,2,1,3,0,1,0,1,3,0,3,2,3,1,2,3,2,0,3,0,1,0,2,1,28
2,1,0,3,1,2,2,0,3,0,3,2,1,3,0,0,2,1,1,2,3,0,2,1,1,3,0,0,1,3,3,2,0,1,2,3,30
2,1,0,3,1,2,2,0,3,2,0,3,3,0,1,1,0,2,2,3,1,1,0,2,3,0,1,3,0,1,2,0,3,3,1,2,32
2,1,0,3,1,2,2,0,3,3,2,0,0,1,3,2,1,0,3,1,2,2,1,0,0,1,3,1,3,0,0,3,2,2,3,1,31
2,2,2,0,0,0,3,3,3,1,1,1,1,1,1,1,1,1,3,3,3,2,2,2,0,0,0,3,3,3,2,2,2,0,0,0,6
2,2,2,0,0,0,3,3,3,2,2,2,0,0,0,3,3,3,2,2,2,0,0,0,3,3,3,1,1,1,1,1,1,1,1,1,7
2,2,2,0,0,0,3,3,3,3,3,3,2,2,2,0,0,0,1,1,1,1,1,1,1,1,1,2,2,2,0,0,0,3,3,3,8
2,2,2,2,2,2,2,2,2,0,0,0,1,1,1,3,3,3,1,1,1,3,3,3,0,0,0,0,0,0,1,1,1,3,3,3,2
2,2,2,2,2,2,2,2,2,1,1,1,3,3,3,0,0,0,0,0,0,1,1,1,3,3,3,1,1,1,3,3,3,0,0,0,1
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0
2,2,2,3,3,3,1,1,1,0,0,0,0,0,0,0,0,0,3,3,3,1,1,1,2,2,2,3,3,3,1,1,1,2,2,2,3
2,2,2,3,3,3,1,1,1,2,2,2,3,3,3,1,1,1,2,2,2,3,3,3,1,1,1,0,0,0,0,0,0,0,0,0,5
2,2,2,3,3,3,1,1,1,3,3,3,1,1,1,2,2,2,0,0,0,0,0,0,0,0,0,2,2,2,3,3,3,1,1,1,4
2,3,1,0,2,1,0,1,3,0,3,2,3,0,1,2,1,0,1,3,0,3,2,0,3,1,2,0,2,1,2,3,1,2,0,3,12
2,3,1,0,2,1,0,1,3,2,0,3,0,1,3,0,2,1,3,0,1,0,3,2,1,2,3,1,0,2,3,1,2,3,2,0,14
2,3,1,0,2,1,0,1,3,3,2,0,1,3,0,1,0,2,0,1,3,2,0,3,2,3,1,2,1,0,1,2,3,0,3,2,13
2,3,1,1,0,2,3,0,1,0,1,3,3,2,0,1,2,3,1,0,2,2,3,1,0,3,2,3,2,0,0,1,3,2,1,0,16
2,3,1,1,0,2,3,0,1,1,3,0,0,3,2,2,3,1,2,1,0,3,1,2,2,0,3,2,0,3,3,0,1,1,0,2,15
2,3,1,1,0,2,3,0,1,3,0,1,2,0,3,3,1,2,0,2,1,1,2,3,3,2,0,0,3,2,1,3,0,0,2,1,17
2,3,1,2,1,0,1,3,0,0,2,1,3,1,2,0,3,2,0,3,2,0,1,3,1,0,2,3,0,1,3,2,0,2,3,1,11
2,3,1,2,1,0,1,3,0,1,0,2,1,2,3,2,0,3,3,2,0,3,0,1,0,2,1,1,3,0,2,0,3,1,2,3,10
2,3,1,2,1,0,1,3,0,2,1,0,2,3,1,3,2,0,2,0,3,1,3,0,2,1,0,0,1,3,0,3,2,3,1,2,9
3,0,1,0,3,2,1,2,3,0,2,1,2,3,1,2,0,3,2,3,1,0,2,1,0,1,3,2,0,3,0,1,3,0,2,1,34
3,0,1,0,3,2,1,2,3,1,0,2,3,1,2,3,2,0,3,1,2,1,0,2,1,3,0,3,2,0,1,3,0,1,0,2,33
3,0,1,0,3,2,1,2,3,2,1,0,1,2,3,0,3,2,1,2,3,2,1,0,3,0,1,0,3,2,3,0,1,2,1,0,35
3,0,1,2,0,3,3,1,2,1,2,3,0,2,1,1,3,0,0,3,2,1,3,0,0,2,1,1,0,2,2,3,1,0,3,2,30
3,0,1,2,0,3,3,1,2,2,3,1,1,0,2,3,0,1,2,0,3,3,0,1,1,0,2,0,2,1,1,2,3,3,2,0,31
3,0,1,2,0,3,3,1,2,3,1,2,2,1,0,0,1,3,3,2,0,0,1,3,2,1,0,2,1,0,3,1,2,2,0,3,32
3,0,1,3,2,0,2,3,1,0,3,2,0,1,3,1,0,2,2,1,0,2,3,1,3,2,0,3,1,2,0,2,1,3,0,1,29
3,0,1,3,2,0,2,3,1,2,0,3,1,3,0,2,1,0,1,0,2,1,2,3,2,0,3,2,3,1,2,1,0,1,3,0,28
3,0,1,3,2,0,2,3,1,3,2,0,3,0,1,0,2,1,0,2,1,3,1,2,0,3,2,1,2,3,1,0,2,0,1,3,27
3,1,2,0,2,1,3,0,1,0,2,1,3,1,2,0,3,2,2,0,3,1,3,0,2,1,0,1,3,0,2,0,3,1,2,3,24
3,1,2,0,2,1,3,0,1,1,0,2,1,2,3,2,0,3,0,3,2,0,1,3,1,0,2,0,1,3,0,3,2,3,1,2,26
3,1,2,0,2,1,3,0,1,2,1,0,2,3,1,3,2,0,3,2,0,3,0,1,0,2,1,3,0,1,3,2,0,2,3,1,25
3,1,2,1,0,2,1,3,0,0,3,2,3,0,1,2,1,0,0,1,3,2,0,3,2,3,1,1,0,2,3,1,2,3,2,0,22
3,1,2,1,0,2,1,3,0,2,0,3,0,1,3,0,2,1,1,3,0,3,2,0,3,1,2,2,1,0,1,2,3,0,3,2,21
3,1,2,1,0,2,1,3,0,3,2,0,1,3,0,1,0,2,3,0,1,0,3,2,1,2,3,0,2,1,2,3,1,2,0,3,23
3,1,2,2,1,0,0,1,3,0,1,3,3,2,0,1,2,3,2,1,0,3,1,2,2,0,3,0,3,2,1,3,0,0,2,1,18
3,1,2,2,1,0,0,1,3,1,3,0,0,3,2,2,3,1,0,2,1,1,2,3,3,2,0,3,2,0,0,1,3,2,1,0,20
3,1,2,2,1,0,0,1,3,3,0,1,2,0,3,3,1,2,1,0,2,2,3,1,0,3,2,2,0,3,3,0,1,1,0,2,19
3,2,0,0,1,3,2,1,0,0,2,1,1,2,3,3,2,0,3,0,1,2,0,3,3,1,2,3,1,2,2,1,0,0,1,3,15
3,2,0,0,1,3,2,1,0,1,0,2,2,3,1,0,3,2,0,1,3,3,2,0,1,2,3,2,3,1,1,0,2,3,0,1,16
3,2,0,0,1,3,2,1,0,2,1,0,3,1,2,2,0,3,1,3,0,0,3,2,2,3,1,1,2,3,0,2,1,1,3,0,17
3,2,0,1,3,0,1,0,2,1,2,3,2,1,0,3,0,1,0,2,1,2,3,1,2,0,3,1,3,0,3,2,0,3,1,2,12
3,2,0,1,3,0,1,0,2,2,3,1,0,2,1,0,1,3,1,0,2,3,1,2,3,2,0,3,0,1,0,3,2,1,2,3,13
3,2,0,1,3,0,1,0,2,3,1,2,1,0,2,1,3,0,2,1,0,1,2,3,0,3,2,0,1,3,2,0,3,2,3,1,14
3,2,0,3,0,1,0,2,1,0,1,3,0,3,2,3,1,2,2,3,1,2,1,0,1,3,0,0,2,1,3,1,2,0,3,2,10
3,2,0,3,0,1,0,2,1,1,3,0,2,0,3,1,2,3,1,2,3,1,0,2,0,1,3,2,1,0,2,3,1,3,2,0,11
3,2,0,3,0,1,0,2,1,3,0,1,3,2,0,2,3,1,3,1,2,0,2,1,3,0,1,1,0,2,1,2,3,2,0,3,9
3,3,3,1,1,1,2,2,2,0,0,0,0,0,0,0,0,0,2,2,2,3,3,3,1,1,1,2,2,2,3,3,3,1,1,1,6
3,3,3,1,1,1,2,2,2,2,2,2,3,3,3,1,1,1,0,0,0,0,0,0,0,0,0,3,3,3,1,1,1,2,2,2,8
3,3,3,1,1,1,2,2,2,3,3,3,1,1,1,2,2,2,3,3,3,1,1,1,2,2,2,0,0,0,0,0,0,0,0,0,7
3,3,3,2,2,2,0,0,0,1,1,1,1,1,1,1,1,1,2,2,2,0,0,0,3,3,3,2,2,2,0,0,0,3,3,3,3
3,3,3,2,2,2,0,0,0,2,2,2,0,0,0,3,3,3,1,1,1,1,1,1,1,1,1,3,3,3,2,2,2,0,0,0,4
3,3,3,2,2,2,0,0,0,3,3,3,2,2,2,0,0,0,3,3,3,2,2,2,0,0,0,1,1,1,1,1,1,1,1,1,5
3,3,3,3,3,3,3,3,3,0,0,0,2,2,2,1,1,1,1,1,1,0,0,0,2,2,2,0,0,0,2,2,2,1,1,1,1
3,3,3,3,3,3,3,3,3,1,1,1,0,0,0,2,2,2,0,0,0,2,2,2,1,1,1,1,1,1,0,0,0,2,2,2,2
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0
