0,0,1,1,1,3,1,0,0,1,1,3,0,1,3,1,1,3,1,0,2,1,0,1,2,2,3,3,0,0,1,1,2,3,0,3,5,4,1
0,0,1,1,1,3,1,3,1,0,2,1,0,3,2,0,0,1,0,3,3,0,1,1,3,2,2,3,0,2,3,2,0,1,2,0,2,2,0
0,0,1,1,1,3,2,0,2,3,0,0,1,1,0,3,2,0,3,2,0,1,1,1,3,1,3,1,3,2,2,2,2,2,3,0,3,5,7
0,0,1,1,1,3,2,3,3,2,3,2,1,3,1,2,3,2,2,1,1,0,0,1,2,1,2,1,3,0,0,1,0,0,1,3,4,3,6
0,1,0,0,0,2,0,1,1,0,0,2,2,3,2,2,3,3,3,3,1,2,2,0,2,3,2,3,1,2,0,2,2,3,0,3,5,0,7
0,1,0,0,0,2,0,2,0,1,3,0,2,1,3,3,2,1,2,0,0,3,3,0,3,3,3,3,1,0,2,1,0,1,2,0,2,6,6
0,1,0,0,0,2,3,1,3,2,1,1,3,3,1,0,0,0,1,1,3,2,3,0,3,0,2,1,2,0,3,1,2,2,3,0,3,1,1
0,1,0,0,0,2,3,2,2,3,2,3,3,1,0,1,1,2,0,2,2,3,2,0,2,0,3,1,2,2,1,2,0,0,1,3,4,7,0
0,1,0,0,0,3,0,1,3,1,3,0,0,2,0,1,1,1,2,0,2,0,1,3,0,2,2,1,3,2,3,3,3,3,1,2,3,0,4
0,1,0,0,0,3,0,2,2,0,0,2,0,0,1,0,0,3,3,3,3,1,0,3,1,2,3,1,3,0,1,0,1,1,3,1,4,6,5
0,1,0,0,0,3,3,1,1,3,2,3,1,2,3,3,2,2,0,2,0,0,0,3,1,1,2,3,0,0,0,0,3,2,2,1,5,1,2
0,1,0,0,0,3,3,2,0,2,1,1,1,0,2,2,3,0,1,1,1,1,1,3,0,1,3,3,0,2,2,3,1,0,0,2,2,7,3
0,1,0,1,1,0,1,1,3,1,0,3,1,1,1,2,2,0,0,3,3,1,3,3,1,0,1,3,2,1,2,2,0,1,0,3,1,3,4
0,1,0,1,1,0,1,2,2,0,3,1,1,3,0,3,3,2,1,0,2,0,2,3,0,0,0,3,2,3,0,1,2,3,2,0,6,5,5
0,1,0,1,1,0,2,1,1,3,1,0,0,1,2,0,1,3,2,1,1,1,2,3,0,3,1,1,1,3,1,1,0,0,3,0,7,2,2
0,1,0,1,1,0,2,2,0,2,2,2,0,3,3,1,0,1,3,2,0,0,3,3,1,3,0,1,1,1,3,2,2,2,1,3,0,4,3
0,1,0,1,1,1,1,1,1,0,3,1,3,0,3,1,0,2,1,0,0,3,0,0,3,1,1,1,0,1,1,3,1,1,1,2,7,3,7
0,1,0,1,1,1,1,2,0,1,0,3,3,2,2,0,1,0,0,3,1,2,1,0,2,1,0,1,0,3,3,0,3,3,3,1,0,5,6
0,1,0,1,1,1,2,1,3,2,2,2,2,0,0,3,3,1,3,2,2,3,1,0,2,2,1,3,3,3,2,0,1,0,2,1,1,2,1
0,1,0,1,1,1,2,2,2,3,1,0,2,2,1,2,2,3,2,1,3,2,0,0,3,2,0,3,3,1,0,3,3,2,0,2,6,4,0
0,1,1,0,1,0,0,1,2,2,0,3,3,3,2,1,2,1,3,1,0,0,0,2,2,0,3,0,0,0,2,3,0,3,3,2,6,2,10
0,1,1,0,1,0,0,2,3,3,3,1,3,1,3,0,3,3,2,2,1,1,1,2,3,0,2,0,0,2,0,0,2,1,1,1,1,4,11
0,1,1,0,1,0,3,1,0,0,1,0,2,3,1,3,1,2,1,3,2,0,1,2,3,3,3,2,3,2,1,0,0,2,0,1,0,3,12
0,1,1,0,1,0,3,2,1,1,2,2,2,1,0,2,0,0,0,0,3,1,0,2,2,3,2,2,3,0,3,3,2,0,2,2,7,5,13
0,1,1,0,1,1,0,1,0,3,3,1,1,2,0,2,0,3,2,2,3,2,3,1,0,1,3,2,2,0,1,2,1,3,2,3,0,2,9
0,1,1,0,1,1,0,2,1,2,0,3,1,0,1,3,1,1,3,1,2,3,2,1,1,1,2,2,2,2,3,1,3,1,0,0,7,4,8
0,1,1,0,1,1,3,1,2,1,2,2,0,2,3,0,3,0,0,0,1,2,2,1,1,2,3,0,1,2,2,1,1,2,1,0,6,3,15
0,1,1,0,1,1,3,2,3,0,1,0,0,0,2,1,2,2,1,3,0,3,3,1,0,2,2,0,1,0,0,2,3,0,3,3,1,5,14
0,1,1,1,0,2,1,1,0,3,0,2,0,1,1,1,3,2,0,1,2,3,1,1,1,3,0,0,3,3,0,3,2,1,3,2,2,1,9
0,1,1,1,0,2,1,2,1,2,3,0,0,3,0,0,2,0,1,2,3,2,0,1,0,3,1,0,3,1,2,0,0,3,1,1,5,7,8
0,1,1,1,0,2,2,1,2,1,1,1,1,1,2,3,0,1,2,3,0,3,0,1,0,0,0,2,0,1,3,0,2,0,0,1,4,0,15
0,1,1,1,0,2,2,2,3,0,2,3,1,3,3,2,1,3,3,0,1,2,1,1,1,0,1,2,0,3,1,3,0,2,2,2,3,6,14
0,1,1,1,0,3,1,1,2,2,3,0,2,0,3,2,1,0,1,2,1,1,2,2,3,2,0,2,1,3,3,2,3,1,2,3,4,1,10
0,1,1,1,0,3,1,2,3,3,0,2,2,2,2,3,0,2,0,1,0,0,3,2,2,2,1,2,1,1,1,1,1,3,0,0,3,7,11
0,1,1,1,0,3,2,1,0,0,2,3,3,0,0,0,2,3,3,0,3,1,3,2,2,1,0,0,2,1,0,1,3,0,1,0,2,0,12
0,1,1,1,0,3,2,2,1,1,1,1,3,2,1,1,3,1,2,3,2,0,2,2,3,1,1,0,2,3,2,2,1,2,3,3,5,6,13
1,0,0,0,0,2,1,1,1,1,0,3,0,3,0,3,3,2,2,1,3,1,1,2,3,1,3,1,1,1,3,0,1,0,2,3,6,4,14
1,0,0,0,0,2,1,2,0,0,3,1,0,1,1,2,2,0,3,2,2,0,0,2,2,1,2,1,1,3,1,3,3,2,0,0,1,2,15
1,0,0,0,0,2,2,1,3,3,1,0,1,3,3,1,0,1,0,3,1,1,0,2,2,2,3,3,2,3,0,3,1,1,1,0,0,5,8
1,0,0,0,0,2,2,2,2,2,2,2,1,1,2,0,1,3,1,0,0,0,1,2,3,2,2,3,2,1,2,0,3,3,3,3,7,3,9
1,0,0,0,0,3,1,1,3,0,3,1,2,2,2,0,1,0,3,2,0,3,2,1,1,0,3,3,3,1,0,1,0,0,3,2,0,4,13
1,0,0,0,0,3,1,2,2,1,0,3,2,0,3,1,0,2,2,1,1,2,3,1,0,0,2,3,3,3,2,2,2,2,1,1,7,2,12
1,0,0,0,0,3,2,1,1,2,2,2,3,2,1,2,2,3,1,0,2,3,3,1,0,3,3,1,0,3,3,2,0,1,0,1,6,5,11
1,0,0,0,0,3,2,2,0,3,1,0,3,0,0,3,3,1,0,3,3,2,2,1,1,3,2,1,0,1,1,1,2,3,2,2,1,3,10
1,0,0,1,1,0,0,1,3,0,0,2,3,1,3,3,2,1,1,1,1,2,0,1,0,2,0,1,2,2,1,0,3,2,2,3,2,7,13
1,0,0,1,1,0,0,2,2,1,3,0,3,3,2,2,3,3,0,2,0,3,1,1,1,2,1,1,2,0,3,3,1,0,0,0,5,1,12
1,0,0,1,1,0,3,1,1,2,1,1,2,1,0,1,1,2,3,3,3,2,1,1,1,1,0,3,1,0,2,3,3,3,1,0,4,6,11
1,0,0,1,1,0,3,2,0,3,2,3,2,3,1,0,0,0,2,0,2,3,0,1,0,1,1,3,1,2,0,0,1,1,3,3,3,0,10
1,0,0,1,1,1,0,1,1,1,3,0,1,0,1,0,0,3,0,2,2,0,3,2,2,3,0,3,0,2,2,1,2,2,3,2,4,7,14
1,0,0,1,1,1,0,2,0,0,0,2,1,2,0,1,1,1,1,1,3,1,2,2,3,3,1,3,0,0,0,2,0,0,1,1,3,1,15
1,0,0,1,1,1,3,1,3,3,2,3,0,0,2,2,3,0,2,0,0,0,2,2,3,0,0,1,3,0,1,2,2,3,0,1,2,6,8
1,0,0,1,1,1,3,2,2,2,1,1,0,2,3,3,2,2,3,3,1,1,3,2,2,0,1,1,3,2,3,1,0,1,2,2,5,0,9
1,0,1,0,1,0,1,1,2,3,0,2,1,3,0,0,2,0,2,3,2,3,3,0,3,2,2,2,0,3,1,1,3,0,1,2,5,6,3
1,0,1,0,1,0,1,2,3,2,3,0,1,1,1,1,3,2,3,0,3,2,2,0,2,2,3,2,0,1,3,2,1,2,3,1,2,0,2
1,0,1,0,1,0,2,1,0,1,1,1,0,3,3,2,1,3,0,1,0,3,2,0,2,1,2,0,3,1,2,2,3,1,2,1,3,7,5
1,0,1,0,1,0,2,2,1,0,2,3,0,1,2,3,0,1,1,2,1,2,3,0,3,1,3,0,3,3,0,1,1,3,0,2,4,1,4
1,0,1,0,1,1,1,1,0,2,3,0,3,2,2,3,0,2,3,0,1,1,0,3,1,3,2,0,2,3,2,0,2,0,0,3,3,6,0
1,0,1,0,1,1,1,2,1,3,0,2,3,0,3,2,1,0,2,3,0,0,1,3,0,3,3,0,2,1,0,3,0,2,2,0,4,0,1
1,0,1,0,1,1,2,1,2,0,2,3,2,2,1,1,3,1,1,2,3,1,1,3,0,0,2,2,1,1,1,3,2,1,3,0,5,7,6
1,0,1,0,1,1,2,2,3,1,1,1,2,0,0,0,2,3,0,1,2,0,0,3,1,0,3,2,1,3,3,0,0,3,1,3,2,1,7
1,0,1,1,0,2,0,1,0,2,0,3,2,1,3,0,3,3,1,3,0,0,2,3,0,1,1,2,3,0,3,1,1,2,1,2,1,5,0
1,0,1,1,0,2,0,2,1,3,3,1,2,3,2,1,2,1,0,0,1,1,3,3,1,1,0,2,3,2,1,2,3,0,3,1,6,3,1
1,0,1,1,0,2,3,1,2,0,1,0,3,1,0,2,0,0,3,1,2,0,3,3,1,2,1,0,0,2,0,2,1,3,2,1,7,4,6
1,0,1,1,0,2,3,2,3,1,2,2,3,3,1,3,1,2,2,2,3,1,2,3,0,2,0,0,0,0,2,1,3,1,0,2,0,2,7
1,0,1,1,0,3,0,1,2,3,3,1,0,0,1,3,1,1,0,0,3,2,1,0,2,0,1,0,1,0,0,0,0,2,0,3,7,5,3
1,0,1,1,0,3,0,2,3,2,0,3,0,2,0,2,0,3,1,3,2,3,0,0,3,0,0,0,1,2,2,3,2,0,2,0,0,3,2
1,0,1,1,0,3,3,1,0,1,2,2,1,0,2,1,2,2,2,2,1,2,0,0,3,3,1,2,2,2,3,3,0,3,3,0,1,4,5
1,0,1,1,0,3,3,2,1,0,1,0,1,2,3,0,3,0,3,1,0,3,1,0,2,3,0,2,2,0,1,0,2,1,1,3,6,2,4
1,1,0,0,1,2,1,0,3,2,2,0,2,2,0,0,3,1,2,3,0,1,3,1,2,1,0,0,0,2,1,3,0,2,0,3,7,1,5
1,1,0,0,1,2,1,3,2,3,1,2,2,0,1,1,2,3,3,0,1,0,2,1,3,1,1,0,0,0,3,0,2,0,2,0,0,7,4
1,1,0,0,1,2,2,0,1,0,3,3,3,2,3,2,0,2,0,1,2,1,2,1,3,2,0,2,3,0,2,0,0,3,3,0,1,0,3
1,1,0,0,1,2,2,3,0,1,0,1,3,0,2,3,1,0,1,2,3,0,3,1,2,2,1,2,3,2,0,3,2,1,1,3,6,6,2
1,1,0,0,1,3,1,0,1,3,1,2,0,3,2,3,1,3,3,0,3,3,0,2,0,0,0,2,2,2,2,2,1,2,1,2,1,1,6
1,1,0,0,1,3,1,3,0,2,2,0,0,1,3,2,0,1,2,3,2,2,1,2,1,0,1,2,2,0,0,1,3,0,3,1,6,7,7
1,1,0,0,1,3,2,0,3,1,0,1,1,3,1,1,2,0,1,2,1,3,1,2,1,3,0,0,1,0,1,1,1,3,2,1,7,0,0
1,1,0,0,1,3,2,3,2,0,3,3,1,1,0,0,3,2,0,1,0,2,0,2,0,3,1,0,1,2,3,2,3,1,0,2,0,6,1
1,1,0,1,0,0,0,0,1,3,2,1,1,0,3,0,2,2,1,3,2,2,2,2,1,2,3,0,3,1,3,3,2,0,0,3,3,2,6
1,1,0,1,0,0,0,3,0,2,1,3,1,2,2,1,3,0,0,0,3,3,3,2,0,2,2,0,3,3,1,0,0,2,2,0,4,4,7
1,1,0,1,0,0,3,0,3,1,3,2,0,0,0,2,1,1,3,1,0,2,3,2,0,1,3,2,0,3,0,0,2,1,3,0,5,3,0
1,1,0,1,0,0,3,3,2,0,0,0,0,2,1,3,0,3,2,2,1,3,2,2,1,1,2,2,0,1,2,3,0,3,1,3,2,5,1
1,1,0,1,0,1,0,0,3,2,1,3,3,1,1,3,0,0,0,0,1,0,1,1,3,3,3,2,1,1,0,2,3,0,1,2,5,2,5
1,1,0,1,0,1,0,3,2,3,2,1,3,3,0,2,1,2,1,3,0,1,0,1,2,3,2,2,1,3,2,1,1,2,3,1,2,4,4
1,1,0,1,0,1,3,0,1,0,0,0,2,1,2,1,3,3,2,2,3,0,0,1,2,0,3,0,2,3,3,1,3,1,2,1,3,3,3
1,1,0,1,0,1,3,3,0,1,3,2,2,3,3,0,2,1,3,1,2,1,1,1,3,0,2,0,2,1,1,2,1,3,0,2,4,5,2
1,1,1,0,0,0,1,0,0,0,2,1,3,2,0,3,2,3,2,1,1,3,1,3,2,2,1,3,1,0,3,2,2,2,3,2,4,3,8
1,1,1,0,0,0,1,3,1,1,1,3,3,0,1,2,3,1,3,2,0,2,0,3,3,2,0,3,1,2,1,1,0,0,1,1,3,5,9
1,1,1,0,0,0,2,0,2,2,3,2,2,2,3,1,1,0,0,3,3,3,0,3,3,1,1,1,2,2,0,1,2,3,0,1,2,2,14
1,1,1,0,0,0,2,3,3,3,0,0,2,0,2,0,0,2,1,0,2,2,1,3,2,1,0,1,2,0,2,2,0,1,2,2,5,4,15
1,1,1,0,0,1,1,0,2,1,1,3,1,3,2,0,0,1,3,2,2,1,2,0,0,3,1,1,3,0,0,3,3,2,2,3,2,3,11
1,1,1,0,0,1,1,3,3,0,2,1,1,1,3,1,1,3,2,1,3,0,3,0,1,3,0,1,3,2,2,0,1,0,0,0,5,5,10
1,1,1,0,0,1,2,0,0,3,0,0,0,3,1,2,3,2,1,0,0,1,3,0,1,0,1,3,0,2,3,0,3,3,1,0,4,2,13
1,1,1,0,0,1,2,3,1,2,3,2,0,1,0,3,2,0,0,3,1,0,2,0,0,0,0,3,0,0,1,3,1,1,3,3,3,4,12
1,1,1,1,1,2,0,0,2,1,2,0,0,0,3,3,3,0,1,1,3,0,0,0,1,1,2,3,2,3,1,2,0,0,3,2,0,0,11
1,1,1,1,1,2,0,3,3,0,1,2,0,2,2,2,2,2,0,2,2,1,1,0,0,1,3,3,2,1,3,1,2,2,1,1,7,6,10
1,1,1,1,1,2,3,0,0,3,3,3,1,0,0,1,0,3,3,3,1,0,1,0,0,2,2,1,1,1,2,1,0,1,0,1,6,1,13
1,1,1,1,1,2,3,3,1,2,0,1,1,2,1,0,1,1,2,0,0,1,0,0,1,2,3,1,1,3,0,2,2,3,2,2,1,7,12
1,1,1,1,1,3,0,0,0,0,1,2,2,1,1,0,1,2,0,2,0,2,3,3,3,0,2,1,0,3,2,3,1,0,2,3,6,0,8
1,1,1,1,1,3,0,3,1,1,2,0,2,3,0,1,0,0,1,1,1,3,2,3,2,0,3,1,0,1,0,0,3,2,0,0,1,6,9
1,1,1,1,1,3,3,0,2,2,0,1,3,1,2,2,2,1,2,0,2,2,2,3,2,3,2,3,3,1,1,0,1,1,1,0,0,1,14
1,1,1,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,7,7,15
