0,1,0,2,2,0,2,1,2,0,2,1,2,1,0,1,0,1,2,0,1,2,0,1,0,2,2,1,1,0,0,2,0,2,1,2,2,1,0,1,2,1,0,1,0,1,0,2,21
0,1,0,2,2,0,2,1,2,0,2,1,2,1,0,1,1,0,0,2,2,1,1,0,2,0,1,2,0,1,2,0,2,0,2,1,1,2,1,0,1,2,1,0,1,0,2,0,22
0,1,2,0,1,2,0,1,0,2,2,1,1,0,0,2,0,2,1,2,2,1,0,1,2,1,0,1,0,1,0,2,1,0,2,0,0,2,1,2,2,0,2,1,2,1,0,1,24
0,1,2,0,1,2,0,1,0,2,2,1,1,0,0,2,2,0,2,1,1,2,1,0,1,2,1,0,1,0,2,0,0,1,0,2,2,0,2,1,0,2,1,2,1,2,1,0,27
0,1,2,0,1,2,0,1,2,0,1,2,0,1,2,0,1,2,0,1,2,0,1,2,0,1,2,0,1,2,0,1,2,0,1,2,0,1,2,0,1,2,0,1,2,0,1,2,25
0,1,2,0,1,2,0,1,2,0,1,2,0,1,2,0,2,1,1,0,0,2,2,1,1,0,0,2,2,1,1,0,0,2,2,1,1,0,0,2,2,1,1,0,0,2,2,1,26
0,1,2,0,2,1,1,0,0,1,0,2,2,0,2,1,0,2,2,1,0,1,2,0,0,2,1,2,2,1,0,1,2,1,1,0,2,0,1,2,2,1,0,1,1,0,2,0,28
0,1,2,0,2,1,1,0,0,1,0,2,2,0,2,1,2,0,1,2,1,0,0,2,2,0,2,1,1,2,1,0,1,2,0,1,0,2,2,1,1,2,1,0,0,1,0,2,31
0,1,2,0,2,1,1,0,1,0,2,0,0,2,1,2,0,1,0,2,0,2,1,2,1,2,0,1,0,2,2,1,2,0,2,1,2,1,0,1,1,0,0,2,1,2,0,1,30
0,1,2,0,2,1,1,0,1,0,2,0,0,2,1,2,1,0,2,0,2,0,2,1,2,1,1,0,2,0,1,2,0,2,1,2,1,2,1,0,0,1,2,0,2,1,1,0,29
0,2,1,2,1,2,1,0,0,1,2,0,2,1,1,0,1,2,1,0,1,0,2,0,0,2,2,1,0,1,2,0,2,0,1,2,1,0,0,2,0,2,1,2,2,1,0,1,34
0,2,1,2,1,2,1,0,0,1,2,0,2,1,1,0,2,1,0,1,0,1,0,2,2,0,1,2,1,0,0,2,0,2,2,1,0,1,2,0,2,0,2,1,1,2,1,0,33
0,2,1,2,1,2,1,0,1,0,0,2,1,2,0,1,0,1,2,0,2,1,1,0,1,0,2,0,0,2,1,2,0,1,0,2,0,2,1,2,1,2,0,1,0,2,2,1,35
0,2,1,2,1,2,1,0,1,0,0,2,1,2,0,1,1,0,0,2,1,2,0,1,0,1,0,2,2,0,2,1,1,0,2,0,2,0,2,1,2,1,1,0,2,0,1,2,32
0,2,1,2,2,1,0,1,1,2,1,0,1,0,2,0,0,1,0,2,2,0,2,1,0,2,1,2,1,2,1,0,0,1,2,0,1,2,0,1,0,2,2,1,1,0,0,2,38
0,2,1,2,2,1,0,1,1,2,1,0,1,0,2,0,1,0,2,0,0,2,1,2,2,0,2,1,2,1,0,1,1,0,0,2,2,1,1,0,2,0,1,2,0,1,2,0,39
0,2,1,2,2,1,0,1,2,1,0,1,0,1,0,2,0,2,2,1,1,0,0,2,1,2,0,1,2,0,1,2,2,1,0,1,1,0,2,0,1,0,2,0,2,0,2,1,37
0,2,1,2,2,1,0,1,2,1,0,1,0,1,0,2,2,0,1,2,0,1,2,0,2,1,1,0,0,2,2,1,1,2,1,0,0,1,0,2,0,1,0,2,0,2,1,2,36
0,2,2,1,0,1,2,0,0,2,1,2,2,1,0,1,1,2,0,1,0,2,2,1,1,2,1,0,0,1,0,2,1,0,0,2,1,2,0,1,1,0,2,0,0,2,1,2,42
0,2,2,1,0,1,2,0,0,2,1,2,2,1,0,1,2,1,1,0,2,0,1,2,2,1,0,1,1,0,2,0,0,1,2,0,2,1,1,0,0,1,0,2,2,0,2,1,41
0,2,2,1,0,1,2,0,2,0,2,1,1,2,1,0,0,2,1,2,1,2,1,0,1,0,0,2,1,2,0,1,1,2,1,0,1,0,2,0,0,2,2,1,0,1,2,0,43
0,2,2,1,0,1,2,0,2,0,2,1,1,2,1,0,2,0,2,1,2,1,0,1,0,1,2,0,2,1,1,0,2,1,0,1,0,1,0,2,2,0,1,2,1,0,0,2,40
0,2,2,1,1,0,0,2,1,2,0,1,2,0,1,2,1,2,1,0,0,1,0,2,0,1,0,2,0,2,1,2,0,2,1,2,2,1,0,1,1,2,1,0,1,0,2,0,47
0,2,2,1,1,0,0,2,1,2,0,1,2,0,1,2,2,1,0,1,1,0,2,0,1,0,2,0,2,0,2,1,2,0,2,1,1,2,1,0,2,1,0,1,0,1,0,2,44
0,2,2,1,1,0,0,2,2,1,1,0,0,2,2,1,0,1,2,0,1,2,0,1,2,0,1,2,0,1,2,0,2,1,1,0,0,2,2,1,1,0,0,2,2,1,1,0,45
0,2,2,1,1,0,0,2,2,1,1,0,0,2,2,1,1,0,0,2,2,1,1,0,0,2,2,1,1,0,0,2,1,2,0,1,2,0,1,2,0,1,2,0,1,2,0,1,46
1,0,0,2,1,2,0,1,0,1,0,2,2,0,2,1,0,1,0,2,0,2,1,2,1,2,0,1,0,2,2,1,0,2,1,2,1,2,1,0,0,1,2,0,2,1,1,0,40
1,0,0,2,1,2,0,1,0,1,0,2,2,0,2,1,1,0,2,0,2,0,2,1,2,1,1,0,2,0,1,2,2,0,2,1,2,1,0,1,1,0,0,2,1,2,0,1,43
1,0,0,2,1,2,0,1,1,0,2,0,0,2,1,2,0,2,2,1,0,1,2,0,0,2,1,2,2,1,0,1,1,2,0,1,0,2,2,1,1,2,1,0,0,1,0,2,41
1,0,0,2,1,2,0,1,1,0,2,0,0,2,1,2,2,0,1,2,1,0,0,2,2,0,2,1,1,2,1,0,2,1,1,0,2,0,1,2,2,1,0,1,1,0,2,0,42
1,0,0,2,2,1,1,0,0,2,2,1,1,0,0,2,1,2,0,1,2,0,1,2,0,1,2,0,1,2,0,1,0,2,2,1,1,0,0,2,2,1,1,0,0,2,2,1,45
1,0,0,2,2,1,1,0,0,2,2,1,1,0,0,2,2,1,1,0,0,2,2,1,1,0,0,2,2,1,1,0,2,0,1,2,0,1,2,0,1,2,0,1,2,0,1,2,46
1,0,0,2,2,1,1,0,2,0,1,2,0,1,2,0,0,2,1,2,2,1,0,1,2,1,0,1,0,1,0,2,0,1,0,2,2,0,2,1,0,2,1,2,1,2,1,0,44
1,0,0,2,2,1,1,0,2,0,1,2,0,1,2,0,2,0,2,1,1,2,1,0,1,2,1,0,1,0,2,0,1,0,2,0,0,2,1,2,2,0,2,1,2,1,0,1,47
1,0,2,0,0,2,1,2,0,2,1,2,1,2,1,0,0,1,2,0,1,2,0,1,0,2,2,1,1,0,0,2,2,0,2,1,1,2,1,0,1,2,1,0,1,0,2,0,36
1,0,2,0,0,2,1,2,0,2,1,2,1,2,1,0,1,0,0,2,2,1,1,0,2,0,1,2,0,1,2,0,0,2,1,2,2,1,0,1,2,1,0,1,0,1,0,2,37
1,0,2,0,0,2,1,2,2,0,2,1,2,1,0,1,1,2,1,0,0,1,0,2,1,0,2,0,2,0,2,1,1,2,0,1,2,0,1,2,1,0,0,2,2,1,1,0,38
1,0,2,0,0,2,1,2,2,0,2,1,2,1,0,1,2,1,0,1,1,0,2,0,0,1,0,2,0,2,1,2,2,1,1,0,0,2,2,1,0,1,2,0,1,2,0,1,39
1,0,2,0,2,0,2,1,1,2,0,1,0,2,2,1,0,2,1,2,1,2,1,0,0,1,2,0,2,1,1,0,1,0,0,2,1,2,0,1,0,1,0,2,2,0,2,1,33
1,0,2,0,2,0,2,1,1,2,0,1,0,2,2,1,2,0,2,1,2,1,0,1,1,0,0,2,1,2,0,1,0,1,2,0,2,1,1,0,1,0,2,0,0,2,1,2,34
1,0,2,0,2,0,2,1,2,1,1,0,2,0,1,2,1,2,0,1,0,2,2,1,2,1,0,1,1,0,2,0,1,2,1,0,1,0,2,0,2,0,1,2,1,0,0,2,35
1,0,2,0,2,0,2,1,2,1,1,0,2,0,1,2,2,1,1,0,2,0,1,2,1,2,1,0,0,1,0,2,2,1,0,1,0,1,0,2,0,2,2,1,0,1,2,0,32
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,0,0,2,2,0,0,2,2,0,0,2,2,0,0,2,2,0,0,2,2,0,0,2,2,0,0,2,2,0,0,1
1,1,1,1,1,1,1,1,2,2,0,0,2,2,0,0,0,0,1,1,2,2,2,2,1,1,2,2,0,0,0,0,0,0,1,1,2,2,2,2,0,0,0,0,1,1,2,2,2
1,1,1,1,1,1,1,1,2,2,0,0,2,2,0,0,2,2,2,2,0,0,1,1,0,0,0,0,1,1,2,2,2,2,2,2,0,0,1,1,1,1,2,2,0,0,0,0,3
1,1,1,1,2,2,0,0,0,0,1,1,2,2,2,2,1,1,1,1,2,2,0,0,0,0,1,1,2,2,2,2,0,0,0,0,0,0,0,0,1,1,2,2,1,1,2,2,6
1,1,1,1,2,2,0,0,0,0,1,1,2,2,2,2,2,2,0,0,1,1,1,1,2,2,2,2,0,0,1,1,1,1,2,2,1,1,2,2,0,0,0,0,0,0,0,0,7
1,1,1,1,2,2,0,0,2,2,2,2,0,0,1,1,0,0,0,0,0,0,0,0,1,1,2,2,1,1,2,2,1,1,1,1,2,2,0,0,2,2,2,2,0,0,1,1,4
1,1,1,1,2,2,0,0,2,2,2,2,0,0,1,1,1,1,2,2,1,1,2,2,0,0,0,0,0,0,0,0,2,2,0,0,1,1,1,1,0,0,1,1,2,2,2,2,5
1,1,2,2,0,0,0,0,1,1,1,1,2,2,0,0,0,0,0,0,1,1,2,2,2,2,0,0,1,1,1,1,0,0,1,1,0,0,1,1,2,2,2,2,2,2,2,2,14
1,1,2,2,0,0,0,0,1,1,1,1,2,2,0,0,1,1,2,2,0,0,0,0,1,1,1,1,2,2,0,0,2,2,2,2,2,2,2,2,0,0,1,1,0,0,1,1,15
1,1,2,2,0,0,0,0,2,2,0,0,1,1,1,1,0,0,1,1,0,0,1,1,2,2,2,2,2,2,2,2,0,0,0,0,1,1,2,2,1,1,1,1,2,2,0,0,13
1,1,2,2,0,0,0,0,2,2,0,0,1,1,1,1,2,2,2,2,2,2,2,2,0,0,1,1,0,0,1,1,1,1,2,2,0,0,0,0,2,2,0,0,1,1,1,1,12
1,1,2,2,1,1,2,2,0,0,0,0,0,0,0,0,1,1,1,1,2,2,0,0,2,2,2,2,0,0,1,1,2,2,0,0,1,1,1,1,2,2,2,2,0,0,1,1,11
1,1,2,2,1,1,2,2,0,0,0,0,0,0,0,0,2,2,0,0,1,1,1,1,0,0,1,1,2,2,2,2,1,1,1,1,2,2,0,0,0,0,1,1,2,2,2,2,10
1,1,2,2,1,1,2,2,1,1,2,2,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,1,1,2,2,1,1,2,2,1,1,2,2,8
1,1,2,2,1,1,2,2,1,1,2,2,1,1,2,2,1,1,2,2,1,1,2,2,1,1,2,2,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
1,2,0,1,0,2,2,1,1,2,1,0,0,1,0,2,0,1,2,0,2,1,1,0,0,1,0,2,2,0,2,1,2,0,1,2,1,0,0,2,2,0,2,1,1,2,1,0,31
1,2,0,1,0,2,2,1,1,2,1,0,0,1,0,2,1,0,0,2,1,2,0,1,1,0,2,0,0,2,1,2,0,2,2,1,0,1,2,0,0,2,1,2,2,1,0,1,28
1,2,0,1,0,2,2,1,2,1,0,1,1,0,2,0,1,2,1,0,1,0,2,0,2,0,1,2,1,0,0,2,0,1,0,2,0,2,1,2,2,1,1,0,2,0,1,2,30
1,2,0,1,0,2,2,1,2,1,0,1,1,0,2,0,2,1,0,1,0,1,0,2,0,2,2,1,0,1,2,0,1,0,2,0,2,0,2,1,1,2,0,1,0,2,2,1,29
1,2,0,1,2,0,1,2,0,1,2,0,1,2,0,1,0,2,2,1,1,0,0,2,2,1,1,0,0,2,2,1,1,0,0,2,2,1,1,0,0,2,2,1,1,0,0,2,26
1,2,0,1,2,0,1,2,0,1,2,0,1,2,0,1,2,0,1,2,0,1,2,0,1,2,0,1,2,0,1,2,0,1,2,0,1,2,0,1,2,0,1,2,0,1,2,0,25
1,2,0,1,2,0,1,2,1,0,0,2,2,1,1,0,0,1,0,2,2,0,2,1,2,0,2,1,2,1,0,1,1,2,1,0,0,1,0,2,1,0,2,0,2,0,2,1,27
1,2,0,1,2,0,1,2,1,0,0,2,2,1,1,0,1,0,2,0,0,2,1,2,0,2,1,2,1,2,1,0,2,1,0,1,1,0,2,0,0,1,0,2,0,2,1,2,24
1,2,1,0,0,1,0,2,0,1,0,2,0,2,1,2,1,2,0,1,2,0,1,2,1,0,0,2,2,1,1,0,1,0,2,0,0,2,1,2,0,2,1,2,1,2,1,0,21
1,2,1,0,0,1,0,2,0,1,0,2,0,2,1,2,2,1,1,0,0,2,2,1,0,1,2,0,1,2,0,1,0,1,0,2,2,0,2,1,2,0,2,1,2,1,0,1,22
1,2,1,0,0,1,0,2,1,0,2,0,2,0,2,1,0,2,1,2,2,1,0,1,1,2,1,0,1,0,2,0,2,0,1,2,0,1,2,0,2,1,1,0,0,2,2,1,20
1,2,1,0,0,1,0,2,1,0,2,0,2,0,2,1,2,0,2,1,1,2,1,0,2,1,0,1,0,1,0,2,0,2,2,1,1,0,0,2,1,2,0,1,2,0,1,2,23
1,2,1,0,1,0,2,0,0,2,2,1,0,1,2,0,0,1,0,2,0,2,1,2,2,1,1,0,2,0,1,2,2,1,1,0,2,0,1,2,1,2,1,0,0,1,0,2,17
1,2,1,0,1,0,2,0,0,2,2,1,0,1,2,0,1,0,2,0,2,0,2,1,1,2,0,1,0,2,2,1,1,2,0,1,0,2,2,1,2,1,0,1,1,0,2,0,18
1,2,1,0,1,0,2,0,2,0,1,2,1,0,0,2,0,2,2,1,0,1,2,0,2,0,2,1,1,2,1,0,2,0,2,1,2,1,0,1,0,1,2,0,2,1,1,0,19
1,2,1,0,1,0,2,0,2,0,1,2,1,0,0,2,2,0,1,2,1,0,0,2,0,2,1,2,2,1,0,1,0,2,1,2,1,2,1,0,1,0,0,2,1,2,0,1,16
2,0,1,2,0,1,2,0,1,2,0,1,2,0,1,2,0,1,2,0,1,2,0,1,2,0,1,2,0,1,2,0,1,2,0,1,2,0,1,2,0,1,2,0,1,2,0,1,25
2,0,1,2,0,1,2,0,1,2,0,1,2,0,1,2,1,0,0,2,2,1,1,0,0,2,2,1,1,0,0,2,2,1,1,0,0,2,2,1,1,0,0,2,2,1,1,0,26
2,0,1,2,0,1,2,0,2,1,1,0,0,2,2,1,1,2,1,0,0,1,0,2,0,1,0,2,0,2,1,2,2,0,2,1,1,2,1,0,2,1,0,1,0,1,0,2,27
2,0,1,2,0,1,2,0,2,1,1,0,0,2,2,1,2,1,0,1,1,0,2,0,1,0,2,0,2,0,2,1,0,2,1,2,2,1,0,1,1,2,1,0,1,0,2,0,24
2,0,1,2,1,0,0,2,0,2,1,2,2,1,0,1,0,2,1,2,1,2,1,0,1,0,0,2,1,2,0,1,2,1,0,1,0,1,0,2,2,0,1,2,1,0,0,2,29
2,0,1,2,1,0,0,2,0,2,1,2,2,1,0,1,2,0,2,1,2,1,0,1,0,1,2,0,2,1,1,0,1,2,1,0,1,0,2,0,0,2,2,1,0,1,2,0,30
2,0,1,2,1,0,0,2,2,0,2,1,1,2,1,0,1,2,0,1,0,2,2,1,1,2,1,0,0,1,0,2,0,1,2,0,2,1,1,0,0,1,0,2,2,0,2,1,31
2,0,1,2,1,0,0,2,2,0,2,1,1,2,1,0,2,1,1,0,2,0,1,2,2,1,0,1,1,0,2,0,1,0,0,2,1,2,0,1,1,0,2,0,0,2,1,2,28
2,0,2,1,1,2,1,0,1,2,1,0,1,0,2,0,0,2,2,1,1,0,0,2,1,2,0,1,2,0,1,2,1,2,1,0,0,1,0,2,0,1,0,2,0,2,1,2,22
2,0,2,1,1,2,1,0,1,2,1,0,1,0,2,0,2,0,1,2,0,1,2,0,2,1,1,0,0,2,2,1,2,1,0,1,1,0,2,0,1,0,2,0,2,0,2,1,21
2,0,2,1,1,2,1,0,2,1,0,1,0,1,0,2,0,1,0,2,2,0,2,1,0,2,1,2,1,2,1,0,1,0,0,2,2,1,1,0,2,0,1,2,0,1,2,0,23
2,0,2,1,1,2,1,0,2,1,0,1,0,1,0,2,1,0,2,0,0,2,1,2,2,0,2,1,2,1,0,1,0,1,2,0,1,2,0,1,0,2,2,1,1,0,0,2,20
2,0,2,1,2,1,0,1,0,1,2,0,2,1,1,0,0,1,2,0,2,1,1,0,1,0,2,0,0,2,1,2,1,0,2,0,2,0,2,1,2,1,1,0,2,0,1,2,16
2,0,2,1,2,1,0,1,0,1,2,0,2,1,1,0,1,0,0,2,1,2,0,1,0,1,0,2,2,0,2,1,0,1,0,2,0,2,1,2,1,2,0,1,0,2,2,1,19
2,0,2,1,2,1,0,1,1,0,0,2,1,2,0,1,1,2,1,0,1,0,2,0,0,2,2,1,0,1,2,0,0,2,2,1,0,1,2,0,2,0,2,1,1,2,1,0,17
2,0,2,1,2,1,0,1,1,0,0,2,1,2,0,1,2,1,0,1,0,1,0,2,2,0,1,2,1,0,0,2,2,0,1,2,1,0,0,2,0,2,1,2,2,1,0,1,18
2,1,0,1,0,1,0,2,0,2,2,1,0,1,2,0,0,2,2,1,0,1,2,0,2,0,2,1,1,2,1,0,0,2,1,2,1,2,1,0,1,0,0,2,1,2,0,1,32
2,1,0,1,0,1,0,2,0,2,2,1,0,1,2,0,2,0,1,2,1,0,0,2,0,2,1,2,2,1,0,1,2,0,2,1,2,1,0,1,0,1,2,0,2,1,1,0,35
2,1,0,1,0,1,0,2,2,0,1,2,1,0,0,2,0,1,0,2,0,2,1,2,2,1,1,0,2,0,1,2,1,2,0,1,0,2,2,1,2,1,0,1,1,0,2,0,34
2,1,0,1,0,1,0,2,2,0,1,2,1,0,0,2,1,0,2,0,2,0,2,1,1,2,0,1,0,2,2,1,2,1,1,0,2,0,1,2,1,2,1,0,0,1,0,2,33
2,1,0,1,1,0,2,0,0,1,0,2,0,2,1,2,0,2,1,2,2,1,0,1,1,2,1,0,1,0,2,0,0,2,2,1,1,0,0,2,1,2,0,1,2,0,1,2,39
2,1,0,1,1,0,2,0,0,1,0,2,0,2,1,2,2,0,2,1,1,2,1,0,2,1,0,1,0,1,0,2,2,0,1,2,0,1,2,0,2,1,1,0,0,2,2,1,38
2,1,0,1,1,0,2,0,1,0,2,0,2,0,2,1,1,2,0,1,2,0,1,2,1,0,0,2,2,1,1,0,0,1,0,2,2,0,2,1,2,0,2,1,2,1,0,1,36
2,1,0,1,1,0,2,0,1,0,2,0,2,0,2,1,2,1,1,0,0,2,2,1,0,1,2,0,1,2,0,1,1,0,2,0,0,2,1,2,0,2,1,2,1,2,1,0,37
2,1,1,0,0,2,2,1,0,1,2,0,1,2,0,1,0,1,0,2,2,0,2,1,2,0,2,1,2,1,0,1,2,1,0,1,1,0,2,0,0,1,0,2,0,2,1,2,47
2,1,1,0,0,2,2,1,0,1,2,0,1,2,0,1,1,0,2,0,0,2,1,2,0,2,1,2,1,2,1,0,1,2,1,0,0,1,0,2,1,0,2,0,2,0,2,1,44
2,1,1,0,0,2,2,1,1,0,0,2,2,1,1,0,0,2,2,1,1,0,0,2,2,1,1,0,0,2,2,1,0,1,2,0,1,2,0,1,2,0,1,2,0,1,2,0,46
2,1,1,0,0,2,2,1,1,0,0,2,2,1,1,0,2,0,1,2,0,1,2,0,1,2,0,1,2,0,1,2,1,0,0,2,2,1,1,0,0,2,2,1,1,0,0,2,45
2,1,1,0,2,0,1,2,1,2,1,0,0,1,0,2,1,2,1,0,1,0,2,0,2,0,1,2,1,0,0,2,1,0,2,0,2,0,2,1,1,2,0,1,0,2,2,1,40
2,1,1,0,2,0,1,2,1,2,1,0,0,1,0,2,2,1,0,1,0,1,0,2,0,2,2,1,0,1,2,0,0,1,0,2,0,2,1,2,2,1,1,0,2,0,1,2,43
2,1,1,0,2,0,1,2,2,1,0,1,1,0,2,0,0,1,2,0,2,1,1,0,0,1,0,2,2,0,2,1,0,2,2,1,0,1,2,0,0,2,1,2,2,1,0,1,42
2,1,1,0,2,0,1,2,2,1,0,1,1,0,2,0,1,0,0,2,1,2,0,1,1,0,2,0,0,2,1,2,2,0,1,2,1,0,0,2,2,0,2,1,1,2,1,0,41
2,2,0,0,1,1,1,1,0,0,1,1,2,2,2,2,0,0,0,0,0,0,0,0,1,1,2,2,1,1,2,2,2,2,0,0,1,1,1,1,0,0,1,1,2,2,2,2,12
2,2,0,0,1,1,1,1,0,0,1,1,2,2,2,2,1,1,2,2,1,1,2,2,0,0,0,0,0,0,0,0,1,1,1,1,2,2,0,0,2,2,2,2,0,0,1,1,13
2,2,0,0,1,1,1,1,2,2,2,2,0,0,1,1,1,1,1,1,2,2,0,0,0,0,1,1,2,2,2,2,1,1,2,2,1,1,2,2,0,0,0,0,0,0,0,0,14
2,2,0,0,1,1,1,1,2,2,2,2,0,0,1,1,2,2,0,0,1,1,1,1,2,2,2,2,0,0,1,1,0,0,0,0,0,0,0,0,1,1,2,2,1,1,2,2,15
2,2,0,0,2,2,0,0,1,1,1,1,1,1,1,1,0,0,1,1,2,2,2,2,1,1,2,2,0,0,0,0,2,2,2,2,0,0,1,1,1,1,2,2,0,0,0,0,10
2,2,0,0,2,2,0,0,1,1,1,1,1,1,1,1,2,2,2,2,0,0,1,1,0,0,0,0,1,1,2,2,0,0,1,1,2,2,2,2,0,0,0,0,1,1,2,2,11
2,2,0,0,2,2,0,0,2,2,0,0,2,2,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,0,0,2,2,0,0,2,2,0,0,2,2,0,0,8
2,2,0,0,2,2,0,0,2,2,0,0,2,2,0,0,2,2,0,0,2,2,0,0,2,2,0,0,2,2,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9
2,2,2,2,0,0,1,1,0,0,0,0,1,1,2,2,1,1,1,1,1,1,1,1,2,2,0,0,2,2,0,0,2,2,2,2,0,0,1,1,0,0,0,0,1,1,2,2,4
2,2,2,2,0,0,1,1,0,0,0,0,1,1,2,2,2,2,0,0,2,2,0,0,1,1,1,1,1,1,1,1,0,0,1,1,2,2,2,2,1,1,2,2,0,0,0,0,5
2,2,2,2,0,0,1,1,1,1,2,2,0,0,0,0,0,0,1,1,2,2,2,2,0,0,0,0,1,1,2,2,2,2,0,0,2,2,0,0,1,1,1,1,1,1,1,1,7
2,2,2,2,0,0,1,1,1,1,2,2,0,0,0,0,2,2,2,2,0,0,1,1,1,1,2,2,0,0,0,0,1,1,1,1,1,1,1,1,2,2,0,0,2,2,0,0,6
2,2,2,2,2,2,2,2,0,0,1,1,0,0,1,1,0,0,0,0,1,1,2,2,1,1,1,1,2,2,0,0,0,0,0,0,1,1,2,2,2,2,0,0,1,1,1,1,3
2,2,2,2,2,2,2,2,0,0,1,1,0,0,1,1,1,1,2,2,0,0,0,0,2,2,0,0,1,1,1,1,1,1,2,2,0,0,0,0,1,1,1,1,2,2,0,0,2
