0,0,0
0,0,2
0,0,4
0,0,6
0,0,8
0,0,10
0,0,12
0,0,14
0,0,16
0,1,1
0,1,3
0,1,5
0,1,7
0,1,9
0,1,11
0,1,13
0,1,15
0,1,17
1,0,1
1,0,3
1,0,5
1,0,7
1,0,9
1,0,11
1,0,13
1,0,15
1,0,17
1,1,0
1,1,2
1,1,4
1,1,6
1,1,8
1,1,10
1,1,12
1,1,14
1,1,16
