1,2,0,0,1,2,2,0,1,0,1,2,2,0,1,1,2,0,2,0,1,1,2,0,0,1,2,17
1,2,0,0,1,2,2,0,1,1,2,0,0,1,2,2,0,1,1,2,0,0,1,2,2,0,1,15
1,2,0,0,1,2,2,0,1,2,0,1,1,2,0,0,1,2,0,1,2,2,0,1,1,2,0,16
1,2,0,1,2,0,1,2,0,0,1,2,0,1,2,0,1,2,2,0,1,2,0,1,2,0,1,11
1,2,0,1,2,0,1,2,0,1,2,0,1,2,0,1,2,0,1,2,0,1,2,0,1,2,0,9
1,2,0,1,2,0,1,2,0,2,0,1,2,0,1,2,0,1,0,1,2,0,1,2,0,1,2,10
1,2,0,2,0,1,0,1,2,0,1,2,1,2,0,2,0,1,2,0,1,0,1,2,1,2,0,14
1,2,0,2,0,1,0,1,2,1,2,0,2,0,1,0,1,2,1,2,0,2,0,1,0,1,2,12
1,2,0,2,0,1,0,1,2,2,0,1,0,1,2,1,2,0,0,1,2,1,2,0,2,0,1,13
2,0,1,0,1,2,1,2,0,0,1,2,1,2,0,2,0,1,1,2,0,2,0,1,0,1,2,13
2,0,1,0,1,2,1,2,0,1,2,0,2,0,1,0,1,2,0,1,2,1,2,0,2,0,1,14
2,0,1,0,1,2,1,2,0,2,0,1,0,1,2,1,2,0,2,0,1,0,1,2,1,2,0,12
2,0,1,1,2,0,0,1,2,0,1,2,2,0,1,1,2,0,1,2,0,0,1,2,2,0,1,16
2,0,1,1,2,0,0,1,2,1,2,0,0,1,2,2,0,1,0,1,2,2,0,1,1,2,0,17
2,0,1,1,2,0,0,1,2,2,0,1,1,2,0,0,1,2,2,0,1,1,2,0,0,1,2,15
2,0,1,2,0,1,2,0,1,0,1,2,0,1,2,0,1,2,1,2,0,1,2,0,1,2,0,10
2,0,1,2,0,1,2,0,1,1,2,0,1,2,0,1,2,0,0,1,2,0,1,2,0,1,2,11
2,0,1,2,0,1,2,0,1,2,0,1,2,0,1,2,0,1,2,0,1,2,0,1,2,0,1,9
2,1,0,0,2,1,1,0,2,0,2,1,1,0,2,2,1,0,1,0,2,2,1,0,0,2,1,21
2,1,0,0,2,1,1,0,2,1,0,2,2,1,0,0,2,1,0,2,1,1,0,2,2,1,0,23
2,1,0,0,2,1,1,0,2,2,1,0,0,2,1,1,0,2,2,1,0,0,2,1,1,0,2,22
2,1,0,1,0,2,0,2,1,0,2,1,2,1,0,1,0,2,1,0,2,0,2,1,2,1,0,24
2,1,0,1,0,2,0,2,1,1,0,2,0,2,1,2,1,0,0,2,1,2,1,0,1,0,2,26
2,1,0,1,0,2,0,2,1,2,1,0,1,0,2,0,2,1,2,1,0,1,0,2,0,2,1,25
2,1,0,2,1,0,2,1,0,0,2,1,0,2,1,0,2,1,1,0,2,1,0,2,1,0,2,20
2,1,0,2,1,0,2,1,0,1,0,2,1,0,2,1,0,2,0,2,1,0,2,1,0,2,1,19
2,1,0,2,1,0,2,1,0,2,1,0,2,1,0,2,1,0,2,1,0,2,1,0,2,1,0,18
2,2,2,0,0,0,1,1,1,0,0,0,1,1,1,2,2,2,1,1,1,2,2,2,0,0,0,5
2,2,2,0,0,0,1,1,1,1,1,1,2,2,2,0,0,0,0,0,0,1,1,1,2,2,2,4
2,2,2,0,0,0,1,1,1,2,2,2,0,0,0,1,1,1,2,2,2,0,0,0,1,1,1,3
2,2,2,1,1,1,0,0,0,0,0,0,2,2,2,1,1,1,1,1,1,0,0,0,2,2,2,6
2,2,2,1,1,1,0,0,0,1,1,1,0,0,0,2,2,2,0,0,0,2,2,2,1,1,1,8
2,2,2,1,1,1,0,0,0,2,2,2,1,1,1,0,0,0,2,2,2,1,1,1,0,0,0,7
2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,2
2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0
