0,0,0,0
0,0,1,0
0,0,0,1
0,0,1,1
0,0,1,2
0,0,0,2
0,0,0,3
0,0,1,3
0,1,1,4
0,1,0,4
0,1,1,5
0,1,0,5
0,1,1,6
0,1,0,6
0,1,1,7
0,1,0,7
1,2,0,8
1,2,1,8
1,2,1,9
1,2,0,9
1,2,0,10
1,2,1,10
1,2,0,11
1,2,1,11
1,3,1,12
1,3,0,12
1,3,1,13
1,3,0,13
1,3,0,14
1,3,1,14
1,3,1,15
1,3,0,15
2,4,0,16
2,4,1,16
2,4,0,17
2,4,1,17
2,4,0,18
2,4,1,18
2,4,0,19
2,4,1,19
2,5,1,20
2,5,0,20
2,5,0,21
2,5,1,21
2,5,1,22
2,5,0,22
2,5,1,23
2,5,0,23
