2,0,0
1,1,0
2,0,1
0,1,1
1,1,2
0,0,2
1,0,3
0,1,3
2,1,4
2,0,4
2,1,5
2,0,5
0,1,6
0,0,6
1,1,7
0,0,7
0,0,8
1,1,8
0,1,9
1,0,9
1,0,10
2,1,10
1,0,11
2,1,11
2,1,12
2,0,12
2,1,13
1,0,13
1,0,14
0,1,14
1,1,15
2,0,15
0,0,16
0,1,16
0,0,17
1,1,17
1,0,18
1,1,18
0,0,19
2,1,19
0,1,20
1,0,20
0,0,21
2,1,21
2,1,22
1,0,22
0,1,23
2,0,23
