3,5
0,17
3,16
0,8
2,5
1,9
2,0
1,16
0,13
3,1
1,11
2,7
0,3
3,13
2,7
1,12
1,16
2,9
0,3
3,13
3,9
0,1
1,1
2,7
3,17
0,5
3,14
0,6
2,3
1,2
2,14
1,3
0,15
3,6
1,6
2,10
0,4
3,0
2,4
1,14
1,17
2,10
0,1
3,15
3,4
0,5
1,2
2,11
3,0
0,10
3,2
0,11
2,8
1,13
2,6
1,15
0,12
3,17
1,9
2,7
0,15
3,4
2,12
1,16
1,8
2,8
0,2
3,10
3,11
0,12
1,0
2,14
