0,5
0,17
1,16
1,8
2,5
2,9
3,0
3,16
4,13
4,1
5,11
5,7
6,3
6,13
7,7
7,12
8,16
8,9
9,3
9,13
10,9
10,1
11,1
11,7
0,17
0,5
1,14
1,6
2,3
2,2
3,14
3,3
4,15
4,6
5,6
5,10
6,4
6,0
7,4
7,14
8,17
8,10
9,1
9,15
10,4
10,5
11,2
11,11
0,0
0,10
1,2
1,11
2,8
2,13
3,6
3,15
4,12
4,17
5,9
5,7
6,15
6,4
7,12
7,16
8,8
8,8
9,2
9,10
10,11
10,12
11,0
11,14
