0,14
0,7
0,21
0,8
1,4
0,20
1,21
0,1
0,0
1,23
1,20
0,12
1,10
0,9
0,6
0,2
1,5
1,8
0,4
1,11
1,15
0,0
0,22
0,6
1,8
0,23
1,1
1,14
1,21
1,11
0,12
1,2
1,3
1,22
1,19
0,2
0,20
1,1
1,10
0,11
1,13
1,12
1,16
1,19
0,18
0,3
1,19
1,17
0,10
0,3
0,15
1,7
0,6
0,7
0,5
1,13
1,16
1,9
0,16
0,17
0,17
0,18
1,5
0,0
1,22
0,18
0,15
1,23
1,14
1,13
0,9
1,4
