3,14
0,7
3,21
0,8
2,4
1,20
2,21
1,1
0,0
3,23
1,20
2,12
0,10
3,9
2,6
1,2
1,5
2,8
0,4
3,11
3,15
0,0
1,22
2,6
3,8
0,23
3,1
0,14
2,21
1,11
2,12
1,2
0,3
3,22
1,19
2,2
0,20
3,1
2,10
1,11
1,13
2,12
0,16
3,19
3,18
0,3
1,19
2,17
3,10
0,3
3,15
0,7
2,6
1,7
2,5
1,13
0,16
3,9
1,16
2,17
0,17
3,18
2,5
1,0
1,22
2,18
0,15
3,23
3,14
0,13
1,9
2,4
