0,5
0,17
0,16
1,8
1,5
0,9
1,0
0,16
1,13
0,1
1,11
0,7
1,3
0,13
1,7
0,12
1,16
1,9
1,3
1,13
0,9
0,1
0,1
0,7
1,17
1,5
1,14
0,6
0,3
1,2
0,14
1,3
1,15
0,6
0,6
0,10
0,4
0,0
1,4
0,14
1,17
0,10
0,1
1,15
1,4
0,5
1,2
0,11
0,0
0,10
1,2
1,11
1,8
1,13
1,6
0,15
0,12
1,17
1,9
0,7
1,15
0,4
0,12
1,16
1,8
1,8
0,2
1,10
1,11
0,12
1,0
0,14
