0,0,0,1,1,1,0,1,10,0,1,0,0,0,1,0,0,2,2,1,1,0,2,0,1,2,0,1,0,1,2,0,1,2,0,1,2,1,0,2,2,1,1,0,0,2,1,1,0,0,2,21
0,0,0,1,1,1,0,1,10,0,1,0,0,0,2,1,1,0,0,2,2,1,0,1,2,0,1,2,1,2,0,1,2,0,1,2,0,2,1,0,0,2,2,1,1,0,2,2,1,1,0,21
0,0,0,1,1,1,0,1,10,0,1,0,0,0,0,2,2,1,1,0,0,2,1,2,0,1,2,0,2,0,1,2,0,1,2,0,1,0,2,1,1,0,0,2,2,1,0,0,2,2,1,21
0,0,0,1,1,1,0,1,9,0,0,1,1,1,1,2,0,1,0,2,2,1,0,2,1,2,1,2,0,0,1,2,0,2,1,1,0,1,0,2,1,2,0,1,0,0,2,2,0,2,1,9
0,0,0,1,1,1,0,1,9,0,0,1,1,1,2,0,1,2,1,0,0,2,1,0,2,0,2,0,1,1,2,0,1,0,2,2,1,2,1,0,2,0,1,2,1,1,0,0,1,0,2,9
0,0,0,1,1,1,0,1,9,0,0,1,1,1,0,1,2,0,2,1,1,0,2,1,0,1,0,1,2,2,0,1,2,1,0,0,2,0,2,1,0,1,2,0,2,2,1,1,2,1,0,9
0,0,1,0,0,1,0,1,4,1,0,0,0,1,1,1,1,1,2,2,0,0,0,0,1,1,0,0,1,2,2,2,2,2,2,2,2,1,2,2,0,0,0,0,2,0,0,1,1,1,1,5
0,0,1,0,0,1,0,1,4,1,0,0,0,1,2,2,2,2,0,0,1,1,1,1,2,2,1,1,2,0,0,0,0,0,0,0,0,2,0,0,1,1,1,1,0,1,1,2,2,2,2,5
0,0,1,0,0,1,0,1,4,1,0,0,0,1,0,0,0,0,1,1,2,2,2,2,0,0,2,2,0,1,1,1,1,1,1,1,1,0,1,1,2,2,2,2,1,2,2,0,0,0,0,5
0,0,1,0,0,1,0,1,3,1,1,1,1,0,0,2,2,1,0,1,2,0,0,1,0,2,0,2,2,2,1,1,0,2,0,1,2,2,1,0,2,0,1,2,1,1,0,0,1,0,2,17
0,0,1,0,0,1,0,1,3,1,1,1,1,0,1,0,0,2,1,2,0,1,1,2,1,0,1,0,0,0,2,2,1,0,1,2,0,0,2,1,0,1,2,0,2,2,1,1,2,1,0,17
0,0,1,0,0,1,0,1,3,1,1,1,1,0,2,1,1,0,2,0,1,2,2,0,2,1,2,1,1,1,0,0,2,1,2,0,1,1,0,2,1,2,0,1,0,0,2,2,0,2,1,17
0,0,1,0,1,1,1,0,5,0,0,0,1,0,1,1,2,2,1,1,2,2,2,2,0,0,1,1,1,0,0,1,1,2,2,2,2,2,0,0,1,1,1,1,2,2,2,0,0,1,1,2
0,0,1,0,1,1,1,0,5,0,0,0,1,0,2,2,0,0,2,2,0,0,0,0,1,1,2,2,2,1,1,2,2,0,0,0,0,0,1,1,2,2,2,2,0,0,0,1,1,2,2,2
0,0,1,0,1,1,1,0,5,0,0,0,1,0,0,0,1,1,0,0,1,1,1,1,2,2,0,0,0,2,2,0,0,1,1,1,1,1,2,2,0,0,0,0,1,1,1,2,2,0,0,2
0,0,1,0,1,1,1,0,8,0,1,1,0,1,2,2,2,2,0,0,1,1,1,1,1,1,2,2,0,0,0,1,1,2,2,2,2,1,2,2,1,1,2,2,0,0,0,0,0,0,0,14
0,0,1,0,1,1,1,0,8,0,1,1,0,1,0,0,0,0,1,1,2,2,2,2,2,2,0,0,1,1,1,2,2,0,0,0,0,2,0,0,2,2,0,0,1,1,1,1,1,1,1,14
0,0,1,0,1,1,1,0,8,0,1,1,0,1,1,1,1,1,2,2,0,0,0,0,0,0,1,1,2,2,2,0,0,1,1,1,1,0,1,1,0,0,1,1,2,2,2,2,2,2,2,14
0,0,1,1,1,0,1,1,6,1,1,0,0,1,0,1,2,0,1,2,0,1,1,0,2,0,0,2,2,0,2,1,2,1,2,1,0,1,1,0,0,1,0,2,1,2,0,2,0,2,1,20
0,0,1,1,1,0,1,1,6,1,1,0,0,1,1,2,0,1,2,0,1,2,2,1,0,1,1,0,0,1,0,2,0,2,0,2,1,2,2,1,1,2,1,0,2,0,1,0,1,0,2,20
0,0,1,1,1,0,1,1,6,1,1,0,0,1,2,0,1,2,0,1,2,0,0,2,1,2,2,1,1,2,1,0,1,0,1,0,2,0,0,2,2,0,2,1,0,1,2,1,2,1,0,20
0,0,1,1,1,0,1,1,7,1,0,1,1,0,2,1,1,0,2,0,1,2,2,1,1,0,2,0,2,1,2,1,0,0,1,0,2,2,0,1,0,1,0,2,0,2,1,0,1,2,0,8
0,0,1,1,1,0,1,1,7,1,0,1,1,0,0,2,2,1,0,1,2,0,0,2,2,1,0,1,0,2,0,2,1,1,2,1,0,0,1,2,1,2,1,0,1,0,2,1,2,0,1,8
0,0,1,1,1,0,1,1,7,1,0,1,1,0,1,0,0,2,1,2,0,1,1,0,0,2,1,2,1,0,1,0,2,2,0,2,1,1,2,0,2,0,2,1,2,1,0,2,0,1,2,8
0,1,0,0,0,1,1,1,10,1,0,1,1,1,0,1,2,0,1,2,0,1,0,1,0,2,2,0,1,2,0,2,1,2,1,0,1,2,0,1,1,0,2,0,0,0,2,0,2,1,2,23
0,1,0,0,0,1,1,1,10,1,0,1,1,1,1,2,0,1,2,0,1,2,1,2,1,0,0,1,2,0,1,0,2,0,2,1,2,0,1,2,2,1,0,1,1,1,0,1,0,2,0,23
0,1,0,0,0,1,1,1,10,1,0,1,1,1,2,0,1,2,0,1,2,0,2,0,2,1,1,2,0,1,2,1,0,1,0,2,0,1,2,0,0,2,1,2,2,2,1,2,1,0,1,23
0,1,0,0,0,1,1,1,11,1,1,0,0,0,2,1,1,0,2,0,1,2,1,2,0,1,0,2,1,2,1,0,1,1,0,2,0,1,1,0,1,0,2,0,2,1,2,1,0,0,2,11
0,1,0,0,0,1,1,1,11,1,1,0,0,0,0,2,2,1,0,1,2,0,2,0,1,2,1,0,2,0,2,1,2,2,1,0,1,2,2,1,2,1,0,1,0,2,0,2,1,1,0,11
0,1,0,0,0,1,1,1,11,1,1,0,0,0,1,0,0,2,1,2,0,1,0,1,2,0,2,1,0,1,0,2,0,0,2,1,2,0,0,2,0,2,1,2,1,0,1,0,2,2,1,11
0,1,0,0,1,0,1,1,9,0,1,0,1,1,1,1,1,1,2,2,0,0,2,2,2,2,2,2,2,0,0,1,1,0,0,1,1,0,0,0,1,1,2,2,1,1,1,2,2,0,0,4
0,1,0,0,1,0,1,1,9,0,1,0,1,1,2,2,2,2,0,0,1,1,0,0,0,0,0,0,0,1,1,2,2,1,1,2,2,1,1,1,2,2,0,0,2,2,2,0,0,1,1,4
0,1,0,0,1,0,1,1,9,0,1,0,1,1,0,0,0,0,1,1,2,2,1,1,1,1,1,1,1,2,2,0,0,2,2,0,0,2,2,2,0,0,1,1,0,0,0,1,1,2,2,4
0,1,0,0,1,0,1,1,0,0,0,1,0,0,2,0,1,2,1,0,0,2,2,0,1,2,1,0,2,0,2,1,2,2,1,0,1,0,1,2,1,2,1,0,1,0,2,1,2,0,1,16
0,1,0,0,1,0,1,1,0,0,0,1,0,0,0,1,2,0,2,1,1,0,0,1,2,0,2,1,0,1,0,2,0,0,2,1,2,1,2,0,2,0,2,1,2,1,0,2,0,1,2,16
0,1,0,0,1,0,1,1,0,0,0,1,0,0,1,2,0,1,0,2,2,1,1,2,0,1,0,2,1,2,1,0,1,1,0,2,0,2,0,1,0,1,0,2,0,2,1,0,1,2,0,16
0,1,0,1,1,1,0,0,2,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,2,2,1,1,2,1,1,2,2,1,1,2,2,1,2,2,1,1,2,2,1,2,2,1,1,2,2,1
0,1,0,1,1,1,0,0,2,1,1,1,1,0,1,1,1,1,1,1,1,1,2,2,0,0,2,2,0,2,2,0,0,2,2,0,0,2,0,0,2,2,0,0,2,0,0,2,2,0,0,1
0,1,0,1,1,1,0,0,2,1,1,1,1,0,2,2,2,2,2,2,2,2,0,0,1,1,0,0,1,0,0,1,1,0,0,1,1,0,1,1,0,0,1,1,0,1,1,0,0,1,1,1
0,1,0,1,1,1,0,0,1,1,0,0,0,1,0,0,1,1,2,2,2,2,1,1,2,2,1,1,2,0,0,0,0,0,0,0,0,1,1,1,2,2,0,0,2,2,2,0,0,1,1,13
0,1,0,1,1,1,0,0,1,1,0,0,0,1,1,1,2,2,0,0,0,0,2,2,0,0,2,2,0,1,1,1,1,1,1,1,1,2,2,2,0,0,1,1,0,0,0,1,1,2,2,13
0,1,0,1,1,1,0,0,1,1,0,0,0,1,2,2,0,0,1,1,1,1,0,0,1,1,0,0,1,2,2,2,2,2,2,2,2,0,0,0,1,1,2,2,1,1,1,2,2,0,0,13
0,1,1,0,1,0,0,0,8,1,0,1,0,0,2,0,2,1,2,1,0,1,2,1,0,1,1,0,0,0,1,0,2,0,2,1,2,2,1,0,0,2,2,1,0,2,0,1,2,0,1,15
0,1,1,0,1,0,0,0,8,1,0,1,0,0,0,1,0,2,0,2,1,2,0,2,1,2,2,1,1,1,2,1,0,1,0,2,0,0,2,1,1,0,0,2,1,0,1,2,0,1,2,15
0,1,1,0,1,0,0,0,8,1,0,1,0,0,1,2,1,0,1,0,2,0,1,0,2,0,0,2,2,2,0,2,1,2,1,0,1,1,0,2,2,1,1,0,2,1,2,0,1,2,0,15
0,1,1,0,1,0,0,0,7,1,1,0,1,1,0,2,2,1,1,0,0,2,2,0,2,1,1,2,0,1,2,1,0,1,0,2,0,0,0,2,2,0,2,1,0,1,2,1,2,1,0,3
0,1,1,0,1,0,0,0,7,1,1,0,1,1,1,0,0,2,2,1,1,0,0,1,0,2,2,0,1,2,0,2,1,2,1,0,1,1,1,0,0,1,0,2,1,2,0,2,0,2,1,3
0,1,1,0,1,0,0,0,7,1,1,0,1,1,2,1,1,0,0,2,2,1,1,2,1,0,0,1,2,0,1,0,2,0,2,1,2,2,2,1,1,2,1,0,2,0,1,0,1,0,2,3
0,1,1,1,0,0,0,1,6,0,1,1,0,0,1,1,1,1,1,1,1,1,0,0,1,1,2,2,2,1,1,2,2,0,0,0,0,2,2,2,0,0,1,1,1,2,2,0,0,0,0,10
0,1,1,1,0,0,0,1,6,0,1,1,0,0,2,2,2,2,2,2,2,2,1,1,2,2,0,0,0,2,2,0,0,1,1,1,1,0,0,0,1,1,2,2,2,0,0,1,1,1,1,10
0,1,1,1,0,0,0,1,6,0,1,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,1,1,1,0,0,1,1,2,2,2,2,1,1,1,2,2,0,0,0,1,1,2,2,2,2,10
0,1,1,1,0,0,0,1,3,0,0,0,1,1,0,1,0,2,0,2,1,2,2,1,1,0,0,2,1,0,1,2,0,1,2,0,1,0,0,2,2,0,2,1,2,2,1,2,1,0,1,22
0,1,1,1,0,0,0,1,3,0,0,0,1,1,1,2,1,0,1,0,2,0,0,2,2,1,1,0,2,1,2,0,1,2,0,1,2,1,1,0,0,1,0,2,0,0,2,0,2,1,2,22
0,1,1,1,0,0,0,1,3,0,0,0,1,1,2,0,2,1,2,1,0,1,1,0,0,2,2,1,0,2,0,1,2,0,1,2,0,2,2,1,1,2,1,0,1,1,0,1,0,2,0,22
0,1,1,1,0,1,1,0,4,0,0,0,1,0,1,2,1,0,0,1,0,2,2,1,0,1,0,1,2,0,2,2,1,0,1,2,0,0,0,2,0,2,1,2,2,1,0,2,0,1,2,19
0,1,1,1,0,1,1,0,4,0,0,0,1,0,2,0,2,1,1,2,1,0,0,2,1,2,1,2,0,1,0,0,2,1,2,0,1,1,1,0,1,0,2,0,0,2,1,0,1,2,0,19
0,1,1,1,0,1,1,0,4,0,0,0,1,0,0,1,0,2,2,0,2,1,1,0,2,0,2,0,1,2,1,1,0,2,0,1,2,2,2,1,2,1,0,1,1,0,2,1,2,0,1,19
0,1,1,1,0,1,1,0,5,0,1,1,0,1,0,1,0,2,2,0,2,1,2,0,1,2,1,0,2,2,0,2,1,1,2,1,0,1,0,1,0,2,2,1,1,1,0,0,1,0,2,7
0,1,1,1,0,1,1,0,5,0,1,1,0,1,1,2,1,0,0,1,0,2,0,1,2,0,2,1,0,0,1,0,2,2,0,2,1,2,1,2,1,0,0,2,2,2,1,1,2,1,0,7
0,1,1,1,0,1,1,0,5,0,1,1,0,1,2,0,2,1,1,2,1,0,1,2,0,1,0,2,1,1,2,1,0,0,1,0,2,0,2,0,2,1,1,0,0,0,2,2,0,2,1,7
1,0,0,0,1,0,0,1,5,1,0,0,1,0,2,2,0,0,1,1,1,1,1,1,2,2,0,0,0,1,1,1,1,2,2,0,0,0,1,1,0,0,1,1,2,2,2,2,2,2,2,7
1,0,0,0,1,0,0,1,5,1,0,0,1,0,0,0,1,1,2,2,2,2,2,2,0,0,1,1,1,2,2,2,2,0,0,1,1,1,2,2,1,1,2,2,0,0,0,0,0,0,0,7
1,0,0,0,1,0,0,1,5,1,0,0,1,0,1,1,2,2,0,0,0,0,0,0,1,1,2,2,2,0,0,0,0,1,1,2,2,2,0,0,2,2,0,0,1,1,1,1,1,1,1,7
1,0,0,0,1,0,0,1,4,1,1,1,0,1,2,0,1,2,1,0,0,2,0,2,2,1,0,1,0,2,0,2,1,1,2,1,0,2,2,1,2,1,0,1,0,2,0,2,1,1,0,19
1,0,0,0,1,0,0,1,4,1,1,1,0,1,0,1,2,0,2,1,1,0,1,0,0,2,1,2,1,0,1,0,2,2,0,2,1,0,0,2,0,2,1,2,1,0,1,0,2,2,1,19
1,0,0,0,1,0,0,1,4,1,1,1,0,1,1,2,0,1,0,2,2,1,2,1,1,0,2,0,2,1,2,1,0,0,1,0,2,1,1,0,1,0,2,0,2,1,2,1,0,0,2,19
1,0,0,0,1,1,1,0,3,1,1,1,0,0,1,0,0,2,2,1,1,0,0,2,2,1,1,0,2,2,1,1,0,0,2,2,1,0,2,0,1,2,0,1,2,1,2,0,1,2,0,22
1,0,0,0,1,1,1,0,3,1,1,1,0,0,2,1,1,0,0,2,2,1,1,0,0,2,2,1,0,0,2,2,1,1,0,0,2,1,0,1,2,0,1,2,0,2,0,1,2,0,1,22
1,0,0,0,1,1,1,0,3,1,1,1,0,0,0,2,2,1,1,0,0,2,2,1,1,0,0,2,1,1,0,0,2,2,1,1,0,2,1,2,0,1,2,0,1,0,1,2,0,1,2,22
1,0,0,0,1,1,1,0,6,1,0,0,1,1,1,2,0,1,0,2,2,1,2,0,2,1,2,1,1,1,0,0,2,1,2,0,1,0,2,0,2,1,1,0,1,2,0,0,2,1,2,10
1,0,0,0,1,1,1,0,6,1,0,0,1,1,2,0,1,2,1,0,0,2,0,1,0,2,0,2,2,2,1,1,0,2,0,1,2,1,0,1,0,2,2,1,2,0,1,1,0,2,0,10
1,0,0,0,1,1,1,0,6,1,0,0,1,1,0,1,2,0,2,1,1,0,1,2,1,0,1,0,0,0,2,2,1,0,1,2,0,2,1,2,1,0,0,2,0,1,2,2,1,0,1,10
1,0,0,1,0,1,1,1,7,0,0,1,0,0,1,1,2,2,1,1,2,2,1,1,1,1,2,2,0,2,2,2,2,0,0,1,1,1,1,1,2,2,0,0,0,1,1,2,2,2,2,3
1,0,0,1,0,1,1,1,7,0,0,1,0,0,2,2,0,0,2,2,0,0,2,2,2,2,0,0,1,0,0,0,0,1,1,2,2,2,2,2,0,0,1,1,1,2,2,0,0,0,0,3
1,0,0,1,0,1,1,1,7,0,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,1,2,1,1,1,1,2,2,0,0,0,0,0,1,1,2,2,2,0,0,1,1,1,1,3
1,0,0,1,0,1,1,1,8,0,1,0,1,1,2,2,2,2,0,0,1,1,2,2,0,0,1,1,1,2,2,2,2,0,0,1,1,0,0,0,0,0,0,0,1,2,2,1,1,2,2,15
1,0,0,1,0,1,1,1,8,0,1,0,1,1,0,0,0,0,1,1,2,2,0,0,1,1,2,2,2,0,0,0,0,1,1,2,2,1,1,1,1,1,1,1,2,0,0,2,2,0,0,15
1,0,0,1,0,1,1,1,8,0,1,0,1,1,1,1,1,1,2,2,0,0,1,1,2,2,0,0,0,1,1,1,1,2,2,0,0,2,2,2,2,2,2,2,0,1,1,0,0,1,1,15
1,0,1,0,0,0,1,1,1,0,1,1,1,0,0,2,1,2,1,2,1,0,1,0,0,2,2,1,0,2,0,1,2,0,1,2,0,0,1,2,2,1,0,1,2,0,1,0,1,0,2,13
1,0,1,0,0,0,1,1,1,0,1,1,1,0,1,0,2,0,2,0,2,1,2,1,1,0,0,2,1,0,1,2,0,1,2,0,1,1,2,0,0,2,1,2,0,1,2,1,2,1,0,13
1,0,1,0,0,0,1,1,1,0,1,1,1,0,2,1,0,1,0,1,0,2,0,2,2,1,1,0,2,1,2,0,1,2,0,1,2,2,0,1,1,0,2,0,1,2,0,2,0,2,1,13
1,0,1,0,0,0,1,1,2,0,0,0,0,1,2,0,1,2,0,1,2,0,1,2,0,1,2,0,2,0,1,2,0,1,2,0,1,2,1,2,0,1,2,0,1,0,1,2,0,1,2,1
1,0,1,0,0,0,1,1,2,0,0,0,0,1,0,1,2,0,1,2,0,1,2,0,1,2,0,1,0,1,2,0,1,2,0,1,2,0,2,0,1,2,0,1,2,1,2,0,1,2,0,1
1,0,1,0,0,0,1,1,2,0,0,0,0,1,1,2,0,1,2,0,1,2,0,1,2,0,1,2,1,2,0,1,2,0,1,2,0,1,0,1,2,0,1,2,0,2,0,1,2,0,1,1
1,0,1,1,0,1,0,0,0,1,1,0,1,1,1,2,1,0,0,1,0,2,1,2,1,0,1,0,0,2,0,1,2,1,0,0,2,1,2,0,2,0,2,1,1,0,1,0,2,2,1,16
1,0,1,1,0,1,0,0,0,1,1,0,1,1,2,0,2,1,1,2,1,0,2,0,2,1,2,1,1,0,1,2,0,2,1,1,0,2,0,1,0,1,0,2,2,1,2,1,0,0,2,16
1,0,1,1,0,1,0,0,0,1,1,0,1,1,0,1,0,2,2,0,2,1,0,1,0,2,0,2,2,1,2,0,1,0,2,2,1,0,1,2,1,2,1,0,0,2,0,2,1,1,0,16
1,0,1,1,0,1,0,0,9,1,0,1,0,0,0,1,0,2,2,0,2,1,0,2,2,1,0,1,0,0,2,1,2,2,1,0,1,2,1,0,2,0,1,2,2,0,1,1,0,2,0,4
1,0,1,1,0,1,0,0,9,1,0,1,0,0,1,2,1,0,0,1,0,2,1,0,0,2,1,2,1,1,0,2,0,0,2,1,2,0,2,1,0,1,2,0,0,1,2,2,1,0,1,4
1,0,1,1,0,1,0,0,9,1,0,1,0,0,2,0,2,1,1,2,1,0,2,1,1,0,2,0,2,2,1,0,1,1,0,2,0,1,0,2,1,2,0,1,1,2,0,0,2,1,2,4
1,0,1,1,1,0,0,0,11,0,0,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,0,0,1,0,0,0,0,1,1,2,2,0,1,1,2,2,2,2,0,0,0,1,1,2,2,11
1,0,1,1,1,0,0,0,11,0,0,1,1,1,2,2,2,2,2,2,2,2,0,0,0,0,1,1,2,1,1,1,1,2,2,0,0,1,2,2,0,0,0,0,1,1,1,2,2,0,0,11
1,0,1,1,1,0,0,0,11,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,2,2,0,2,2,2,2,0,0,1,1,2,0,0,1,1,1,1,2,2,2,0,0,1,1,11
1,0,1,1,1,0,0,0,10,0,1,0,0,0,1,0,2,0,2,0,2,1,2,0,2,1,1,2,0,2,1,0,1,0,1,0,2,0,2,1,1,0,0,2,1,0,1,2,0,1,2,23
1,0,1,1,1,0,0,0,10,0,1,0,0,0,2,1,0,1,0,1,0,2,0,1,0,2,2,0,1,0,2,1,2,1,2,1,0,1,0,2,2,1,1,0,2,1,2,0,1,2,0,23
1,0,1,1,1,0,0,0,10,0,1,0,0,0,0,2,1,2,1,2,1,0,1,2,1,0,0,1,2,1,0,2,0,2,0,2,1,2,1,0,0,2,2,1,0,2,0,1,2,0,1,23
1,1,0,0,0,1,0,0,7,0,1,0,0,1,2,2,0,0,2,2,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,0,2,2,0,0,2,0,0,2,2,0,0,8
1,1,0,0,0,1,0,0,7,0,1,0,0,1,0,0,1,1,0,0,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,1,1,0,0,1,1,0,1,1,0,0,1,1,8
1,1,0,0,0,1,0,0,7,0,1,0,0,1,1,1,2,2,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,1,1,2,2,1,2,2,1,1,2,2,8
1,1,0,0,0,1,0,0,6,0,0,1,1,0,1,0,2,0,2,0,2,1,0,2,1,2,2,1,1,1,2,1,0,1,0,2,0,2,1,2,0,1,2,0,2,1,0,0,2,2,1,20
1,1,0,0,0,1,0,0,6,0,0,1,1,0,2,1,0,1,0,1,0,2,1,0,2,0,0,2,2,2,0,2,1,2,1,0,1,0,2,0,1,2,0,1,0,2,1,1,0,0,2,20
1,1,0,0,0,1,0,0,6,0,0,1,1,0,0,2,1,2,1,2,1,0,2,1,0,1,1,0,0,0,1,0,2,0,2,1,2,1,0,1,2,0,1,2,1,0,2,2,1,1,0,20
1,1,0,1,0,0,0,1,8,1,0,0,1,0,2,0,2,1,2,1,0,1,1,2,1,0,0,1,2,1,0,2,0,2,0,2,1,1,0,1,2,0,1,2,1,0,2,2,1,1,0,14
1,1,0,1,0,0,0,1,8,1,0,0,1,0,0,1,0,2,0,2,1,2,2,0,2,1,1,2,0,2,1,0,1,0,1,0,2,2,1,2,0,1,2,0,2,1,0,0,2,2,1,14
1,1,0,1,0,0,0,1,8,1,0,0,1,0,1,2,1,0,1,0,2,0,0,1,0,2,2,0,1,0,2,1,2,1,2,1,0,0,2,0,1,2,0,1,0,2,1,1,0,0,2,14
1,1,0,1,0,0,0,1,5,1,1,1,0,1,2,0,1,2,0,1,2,0,2,1,1,0,0,2,1,1,0,0,2,2,1,1,0,0,2,1,1,0,0,2,2,1,0,0,2,2,1,2
1,1,0,1,0,0,0,1,5,1,1,1,0,1,0,1,2,0,1,2,0,1,0,2,2,1,1,0,2,2,1,1,0,0,2,2,1,1,0,2,2,1,1,0,0,2,1,1,0,0,2,2
1,1,0,1,0,0,0,1,5,1,1,1,0,1,1,2,0,1,2,0,1,2,1,0,0,2,2,1,0,0,2,2,1,1,0,0,2,2,1,0,0,2,2,1,1,0,2,2,1,1,0,2
1,1,0,1,1,0,1,0,3,0,0,0,0,1,2,1,0,1,1,0,2,0,1,0,0,2,1,2,1,1,0,2,0,0,2,1,2,2,1,2,1,0,0,2,2,2,1,1,2,1,0,17
1,1,0,1,1,0,1,0,3,0,0,0,0,1,0,2,1,2,2,1,0,1,2,1,1,0,2,0,2,2,1,0,1,1,0,2,0,0,2,0,2,1,1,0,0,0,2,2,0,2,1,17
1,1,0,1,1,0,1,0,3,0,0,0,0,1,1,0,2,0,0,2,1,2,0,2,2,1,0,1,0,0,2,1,2,2,1,0,1,1,0,1,0,2,2,1,1,1,0,0,1,0,2,17
1,1,0,1,1,0,1,0,4,0,1,1,1,0,1,0,2,0,0,2,1,2,1,0,2,0,2,0,1,2,1,1,0,2,0,1,2,0,1,2,1,2,1,0,0,2,0,2,1,1,0,5
1,1,0,1,1,0,1,0,4,0,1,1,1,0,2,1,0,1,1,0,2,0,2,1,0,1,0,1,2,0,2,2,1,0,1,2,0,1,2,0,2,0,2,1,1,0,1,0,2,2,1,5
1,1,0,1,1,0,1,0,4,0,1,1,1,0,0,2,1,2,2,1,0,1,0,2,1,2,1,2,0,1,0,0,2,1,2,0,1,2,0,1,0,1,0,2,2,1,2,1,0,0,2,5
1,1,1,0,0,0,1,0,9,1,1,0,0,0,2,2,0,0,2,2,0,0,2,2,0,0,2,2,0,2,2,0,0,2,2,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9
1,1,1,0,0,0,1,0,9,1,1,0,0,0,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,0,0,1,1,0,0,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,9
1,1,1,0,0,0,1,0,9,1,1,0,0,0,1,1,2,2,1,1,2,2,1,1,2,2,1,1,2,1,1,2,2,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
1,1,1,0,0,0,1,0,10,1,0,1,1,1,0,1,0,2,0,2,1,2,1,2,0,1,2,0,2,1,0,0,2,2,1,1,0,1,2,0,0,2,1,2,0,1,2,1,2,1,0,21
1,1,1,0,0,0,1,0,10,1,0,1,1,1,1,2,1,0,1,0,2,0,2,0,1,2,0,1,0,2,1,1,0,0,2,2,1,2,0,1,1,0,2,0,1,2,0,2,0,2,1,21
1,1,1,0,0,0,1,0,10,1,0,1,1,1,2,0,2,1,2,1,0,1,0,1,2,0,1,2,1,0,2,2,1,1,0,0,2,0,1,2,2,1,0,1,2,0,1,0,1,0,2,21
1,1,1,0,1,1,0,1,11,0,0,1,0,1,2,1,0,1,1,0,2,0,0,1,2,0,2,1,0,0,1,0,2,2,0,2,1,0,2,1,0,1,2,0,0,1,2,2,1,0,1,18
1,1,1,0,1,1,0,1,11,0,0,1,0,1,0,2,1,2,2,1,0,1,1,2,0,1,0,2,1,1,2,1,0,0,1,0,2,1,0,2,1,2,0,1,1,2,0,0,2,1,2,18
